PROLIFIC_PID,angular_disparity,n_valid_trials,n_correct_trials,accuracy,mean_rt_correct,rt_sd_correct
6736142695794b6108842ed2,100,20,20.0,1.0,3.36920499995,0.9790117902408478
6736142695794b6108842ed2,150,24,20.0,0.8333333333333334,3.6827499999999995,1.2156249136083748
66e2a683a6aed2b156557f9d,0,24,23.0,0.9583333333333334,2.2189043478260873,1.2750638841315367
66e2a683a6aed2b156557f9d,50,23,23.0,1.0,2.588334782608696,0.9223536669396377
66e2a683a6aed2b156557f9d,100,23,23.0,1.0,3.040095652173913,0.8800514088693708
66e2a683a6aed2b156557f9d,150,23,22.0,0.9565217391304348,2.9818000000000002,1.1268546152053174
5b68c9eb87af310001584803,0,23,22.0,0.9565217391304348,1.088577272727273,0.3222817976211534
5b68c9eb87af310001584803,50,23,22.0,0.9565217391304348,1.4406500000000002,0.5042414451430981
5b68c9eb87af310001584803,100,23,22.0,0.9565217391304348,1.6809136363636363,0.6101858158013793
5b68c9eb87af310001584803,150,23,20.0,0.8695652173913043,1.8738499999999998,0.6354072763528171
666640831e2f8d963f8c528f,0,24,15.0,0.625,2.502506666666667,1.040868573058555
666640831e2f8d963f8c528f,50,24,17.0,0.7083333333333334,3.520835294117647,0.7628348190640425
666640831e2f8d963f8c528f,100,24,18.0,0.75,3.8404555555555553,1.1155392060620004
666640831e2f8d963f8c528f,150,24,12.0,0.5,4.131033333333334,1.2016498819489305
678851f427536397f63120bf,0,24,23.0,0.9583333333333334,1.8633913043478258,0.7208210438060725
678851f427536397f63120bf,50,24,22.0,0.9166666666666666,2.6652909090909094,1.3139156136957273
678851f427536397f63120bf,100,24,23.0,0.9583333333333334,2.866560869565218,1.0193274911961812
678851f427536397f63120bf,150,23,20.0,0.8695652173913043,3.2111899999999998,1.1643343157539012
60a1e1f4a3707c983a98f185,0,22,19.0,0.8636363636363636,1.3558947368421053,0.8781456405869538
60a1e1f4a3707c983a98f185,50,22,22.0,1.0,1.718954545454546,0.5097738506317079
60a1e1f4a3707c983a98f185,100,23,20.0,0.8695652173913043,2.59035,1.2179679053329167
60a1e1f4a3707c983a98f185,150,23,17.0,0.7391304347826086,2.7851176470588244,1.3990712045118068
676eb8d5dd1b9e51d21ec734,0,24,21.0,0.875,1.444447619047619,0.7415506682749653
676eb8d5dd1b9e51d21ec734,50,23,18.0,0.782608695652174,2.4863055555555555,1.138026540821601
676eb8d5dd1b9e51d21ec734,100,24,21.0,0.875,2.7820714285714283,0.9883759958350148
676eb8d5dd1b9e51d21ec734,150,23,16.0,0.6956521739130435,2.922,1.081744776429881
656cef93133dd04969014614,0,22,21.0,0.9545454545454546,1.5968571428571428,0.5819546619552322
656cef93133dd04969014614,50,23,22.0,0.9565217391304348,2.1200909090909095,0.5728752801265616
656cef93133dd04969014614,100,24,21.0,0.875,2.7115714285714283,0.7817809521489106
656cef93133dd04969014614,150,23,22.0,0.9565217391304348,2.884590909090909,1.22832885541954
5d4869cc692e5400197a980c,0,23,23.0,1.0,1.705347826086956,0.7641114036278678
5d4869cc692e5400197a980c,50,24,22.0,0.9166666666666666,2.1529090909090907,0.7034058578557623
5d4869cc692e5400197a980c,100,24,18.0,0.75,3.366611111111111,1.2135455171612732
5d4869cc692e5400197a980c,150,24,21.0,0.875,3.0793333333333326,0.6475174386326081
66ae394dd6f0020399d3b887,0,23,22.0,0.9565217391304348,1.4484954545454547,0.7300867609741896
66ae394dd6f0020399d3b887,50,23,20.0,0.8695652173913043,1.2028149999999997,0.4008554238323207
66ae394dd6f0020399d3b887,100,23,17.0,0.7391304347826086,1.7480588235294119,0.8816503885177669
66ae394dd6f0020399d3b887,150,23,19.0,0.8260869565217391,1.6727578947368422,0.530578125272371
561487ad7ffc8a0012812266,0,23,22.0,0.9565217391304348,1.758036363636364,0.8518654239488069
561487ad7ffc8a0012812266,50,22,21.0,0.9545454545454546,2.8637523809523815,1.2464831629905988
561487ad7ffc8a0012812266,100,24,21.0,0.875,2.92432380952381,0.8581916894871227
561487ad7ffc8a0012812266,150,23,21.0,0.9130434782608695,3.1575142857142864,1.163360831507454
66505efb53953d2da6e1a8cd,0,24,22.0,0.9166666666666666,1.674577272727273,0.7608344747908729
66505efb53953d2da6e1a8cd,50,23,22.0,0.9565217391304348,1.9448227272727274,0.6598577154940068
66505efb53953d2da6e1a8cd,100,23,20.0,0.8695652173913043,2.1456349999999995,0.8243616019780333
66505efb53953d2da6e1a8cd,150,23,19.0,0.8260869565217391,3.3259684210526315,1.5150910544887435
67529d0aecb73bfe140d521f,0,46,43.0,0.9347826086956522,1.7430209302325588,0.7611060215108447
67529d0aecb73bfe140d521f,50,46,42.0,0.9130434782608695,2.369102380952381,0.8653071944262917
67529d0aecb73bfe140d521f,100,47,40.0,0.851063829787234,3.121085,1.2558658850799684
67529d0aecb73bfe140d521f,150,48,34.0,0.7083333333333334,3.336452941176471,1.6007560625085115
67855ba77a8e1aaf8e477978,0,23,22.0,0.9565217391304348,1.3375863636363636,0.48088662092654155
67855ba77a8e1aaf8e477978,50,23,23.0,1.0,2.074791304347826,0.9123429363771673
67855ba77a8e1aaf8e477978,100,24,22.0,0.9166666666666666,2.6522409090909087,1.1379900793186668
67855ba77a8e1aaf8e477978,150,24,21.0,0.875,3.370252380952381,1.2294041905000355
677c4a2cd686c6b6cfd1ba2a,0,23,22.0,0.9565217391304348,1.597140909090909,0.7683882009078303
677c4a2cd686c6b6cfd1ba2a,50,23,20.0,0.8695652173913043,2.156595,0.9364571080603971
677c4a2cd686c6b6cfd1ba2a,100,24,20.0,0.8333333333333334,3.3722849999999993,1.401379632728518
677c4a2cd686c6b6cfd1ba2a,150,24,20.0,0.8333333333333334,3.1818199999999996,1.1592726356597374
6659f937e570ab09f05021a3,0,24,24.0,1.0,1.695083333333333,0.6233897487451809
6659f937e570ab09f05021a3,50,23,22.0,0.9565217391304348,1.4517318181818182,0.5301472404515952
6659f937e570ab09f05021a3,100,22,22.0,1.0,1.9354363636363638,0.6760640358127923
6659f937e570ab09f05021a3,150,24,21.0,0.875,2.4326190476190477,1.1218909174331735
663b638be7226d4e3fcc255f,0,24,19.0,0.7916666666666666,3.210536842105263,1.2651942789813946
663b638be7226d4e3fcc255f,50,23,18.0,0.782608695652174,3.862066666666666,1.0254116705585357
663b638be7226d4e3fcc255f,100,23,13.0,0.5652173913043478,3.886623076923077,1.332894331992004
663b638be7226d4e3fcc255f,150,21,17.0,0.8095238095238095,5.127205882352942,0.5650869794449659
63ebd39a63bb79b50d438ab7,0,24,18.0,0.75,1.725311111111111,1.0407590391230526
63ebd39a63bb79b50d438ab7,50,24,23.0,0.9583333333333334,2.5004565217391312,0.9948493827647237
63ebd39a63bb79b50d438ab7,100,23,14.0,0.6086956521739131,3.056878571428571,1.1990143395425141
63ebd39a63bb79b50d438ab7,150,23,17.0,0.7391304347826086,2.689088235294118,0.9868625511452652
655fd5be8c6f7bfe39e75e96,0,23,22.0,0.9565217391304348,2.0101590909090907,0.8452573519963585
655fd5be8c6f7bfe39e75e96,50,23,20.0,0.8695652173913043,2.2691350000000003,0.7304864005182474
655fd5be8c6f7bfe39e75e96,100,23,20.0,0.8695652173913043,3.0218499999999997,0.9182226862689394
655fd5be8c6f7bfe39e75e96,150,24,20.0,0.8333333333333334,3.2726949999999997,1.0632647654994647
66ee186efc9a208ef9446a30,0,24,24.0,1.0,2.9679375,0.944166002727551
66ee186efc9a208ef9446a30,50,23,23.0,1.0,3.5821391304347823,1.2473911509222797
66ee186efc9a208ef9446a30,100,23,23.0,1.0,3.4283956521739123,1.3130950940009365
66ee186efc9a208ef9446a30,150,24,23.0,0.9583333333333334,3.729769565217391,1.4314377547940402
5d91daf3704e790018f47229,0,23,23.0,1.0,1.4552173913043476,0.38558773987036976
5d91daf3704e790018f47229,50,24,24.0,1.0,1.9530416666666666,0.6074387053827748
5d91daf3704e790018f47229,100,24,17.0,0.7083333333333334,2.5244705882352942,0.7928114622694871
5d91daf3704e790018f47229,150,23,16.0,0.6956521739130435,2.1960625000000005,0.7902823519687969
66625801c143ca548bcac338,0,23,20.0,0.8695652173913043,1.2435450000000001,0.6687648445770047
66625801c143ca548bcac338,50,23,20.0,0.8695652173913043,1.4578150000000003,0.6452686297194371
66625801c143ca548bcac338,100,23,22.0,0.9565217391304348,1.6209909090909091,0.5668455209978506
66625801c143ca548bcac338,150,23,18.0,0.782608695652174,1.7147888888888891,0.7969778127319029
653d3b418bce22526d2639b4,0,23,21.0,0.9130434782608695,1.9712238095238097,1.067905037868425
653d3b418bce22526d2639b4,50,24,22.0,0.9166666666666666,2.2123727272727267,1.0364888684683857
653d3b418bce22526d2639b4,100,24,24.0,1.0,2.713108333333334,0.892348689361842
653d3b418bce22526d2639b4,150,22,21.0,0.9545454545454546,2.253804761904762,0.9255076631104631
6779d0e560ce37d982f31caf,0,24,23.0,0.9583333333333334,2.5923739130434784,0.7255720922876784
6779d0e560ce37d982f31caf,50,23,21.0,0.9130434782608695,2.8299571428571424,0.5788221346591962
6779d0e560ce37d982f31caf,100,23,23.0,1.0,3.3881478260869566,0.9004224987443724
6779d0e560ce37d982f31caf,150,24,24.0,1.0,3.4955291666666675,1.0865111134024823
678b95e7567348686a870e6b,0,24,24.0,1.0,1.2926625,0.42309008272213855
678b95e7567348686a870e6b,50,23,22.0,0.9565217391304348,1.3879818181818182,0.3945954174381698
678b95e7567348686a870e6b,100,23,20.0,0.8695652173913043,1.88443,0.518836553819165
678b95e7567348686a870e6b,150,24,20.0,0.8333333333333334,2.4061749999999997,0.914227876047381
67094b39bddd9489c48cdc8f,0,23,23.0,1.0,2.115086956521739,0.7339890953514648
67094b39bddd9489c48cdc8f,50,24,17.0,0.7083333333333334,2.684117647058823,0.6639996124201563
67094b39bddd9489c48cdc8f,100,24,16.0,0.6666666666666666,2.8294375,0.7000141873562278
67094b39bddd9489c48cdc8f,150,24,8.0,0.3333333333333333,3.0638749999999995,0.6232849468742208
654e6dcbb060f1ea2d712339,0,23,23.0,1.0,2.525621739130435,0.7685148918865421
654e6dcbb060f1ea2d712339,50,23,19.0,0.8260869565217391,3.923221052631579,1.3028947687442192
654e6dcbb060f1ea2d712339,100,24,15.0,0.625,4.409433333333333,1.3409506540759308
654e6dcbb060f1ea2d712339,150,24,18.0,0.75,4.753888888888889,1.2658084702666088
65cba5349f4e1e5dfbe80fe8,0,24,24.0,1.0,1.4882916666666668,0.5986745126539539
65cba5349f4e1e5dfbe80fe8,50,24,22.0,0.9166666666666666,1.6265454545454545,0.4653170682727789
65cba5349f4e1e5dfbe80fe8,100,23,22.0,0.9565217391304348,2.3789545454545458,0.5753564921625488
65cba5349f4e1e5dfbe80fe8,150,24,24.0,1.0,2.882916666666667,1.3289148537080158
672d770786fa273d84b761d2,0,23,23.0,1.0,1.8518521739130434,0.8056753575104584
672d770786fa273d84b761d2,50,23,22.0,0.9565217391304348,2.541536363636364,1.3110152015193108
672d770786fa273d84b761d2,100,23,22.0,0.9565217391304348,2.578859090909091,0.5881500267457607
672d770786fa273d84b761d2,150,24,22.0,0.9166666666666666,3.0832590909090913,0.88430657723013
66fb8a3730fd6deba2e671e3,0,23,22.0,0.9565217391304348,2.02685,0.901369741665692
66fb8a3730fd6deba2e671e3,50,24,21.0,0.875,3.056209523809524,1.1260654962766425
66fb8a3730fd6deba2e671e3,100,22,21.0,0.9545454545454546,3.8295,0.9876538609249701
66fb8a3730fd6deba2e671e3,150,24,18.0,0.75,3.7297222222222235,1.1699899660482542
67813733b9f7bd24cb2745b4,0,23,23.0,1.0,1.8179130434782604,0.9716270755351784
67813733b9f7bd24cb2745b4,50,23,23.0,1.0,2.2312608695652174,0.7358339867976216
67813733b9f7bd24cb2745b4,100,23,20.0,0.8695652173913043,3.3512500000000003,1.6317482028083932
67813733b9f7bd24cb2745b4,150,24,23.0,0.9583333333333334,2.6220434782608697,1.3329806817893932
5f81fc9446ee002f681ea5e3,0,23,22.0,0.9565217391304348,1.6498272727272727,0.5282510849440716
5f81fc9446ee002f681ea5e3,50,24,23.0,0.9583333333333334,2.5270956521739136,1.1319276749615559
5f81fc9446ee002f681ea5e3,100,24,23.0,0.9583333333333334,2.864904347826087,1.087899521378974
5f81fc9446ee002f681ea5e3,150,23,22.0,0.9565217391304348,2.842763636363636,1.1446259657511975
66969c9921e4f92ad108ed4c,0,22,20.0,0.9090909090909091,1.464505,0.455349726179317
66969c9921e4f92ad108ed4c,50,24,23.0,0.9583333333333334,2.134678260869565,0.8116388123904968
66969c9921e4f92ad108ed4c,100,24,20.0,0.8333333333333334,2.68987,1.0927699493537175
66969c9921e4f92ad108ed4c,150,24,19.0,0.7916666666666666,2.5387157894736845,1.0111950445241389
66dd097265650e0dec23231f,0,23,22.0,0.9565217391304348,2.0178,0.7006519780074228
66dd097265650e0dec23231f,50,24,23.0,0.9583333333333334,2.492391304347826,0.7626582094663397
66dd097265650e0dec23231f,100,24,20.0,0.8333333333333334,3.0552599999999996,1.026916592420959
66dd097265650e0dec23231f,150,22,20.0,0.9090909090909091,3.009,1.0954342037460953
67896102d98295a520a25ebb,0,24,24.0,1.0,2.2167,0.9921515167422328
67896102d98295a520a25ebb,50,23,22.0,0.9565217391304348,2.5157181818181815,0.9419109742768704
67896102d98295a520a25ebb,100,24,22.0,0.9166666666666666,3.064290909090909,1.0739917654686055
67896102d98295a520a25ebb,150,24,18.0,0.75,2.728683333333333,1.022508104527064
677fafc0a5ea31abbf20ebad,0,24,24.0,1.0,2.878987499999999,1.017658335212885
677fafc0a5ea31abbf20ebad,50,23,22.0,0.9565217391304348,3.0917000000000003,1.007665138539868
677fafc0a5ea31abbf20ebad,100,23,19.0,0.8260869565217391,3.853305263157895,1.2791550550933066
677fafc0a5ea31abbf20ebad,150,23,17.0,0.7391304347826086,4.833282352941177,1.0630788624528837
590ffed3f128850001ada77b,0,23,23.0,1.0,1.6693913043478261,0.49906309850016456
590ffed3f128850001ada77b,50,24,22.0,0.9166666666666666,1.9873181818181818,0.5876398626923707
590ffed3f128850001ada77b,100,23,22.0,0.9565217391304348,2.7482272727272723,0.8559248927785207
590ffed3f128850001ada77b,150,23,20.0,0.8695652173913043,2.72755,0.9269426527994854
67842352fc58491ff1f4de9d,0,23,23.0,1.0,2.775839130434783,1.6186751411231712
67842352fc58491ff1f4de9d,50,23,22.0,0.9565217391304348,2.8506454545454547,0.9186498943077762
67842352fc58491ff1f4de9d,100,24,23.0,0.9583333333333334,3.8642565217391303,1.535389566741965
67842352fc58491ff1f4de9d,150,24,24.0,1.0,3.5125000000000006,1.2494885162233036
6779e07aeb6a0e66e84ae0e7,0,23,23.0,1.0,1.4807304347826085,0.6904812514305332
6779e07aeb6a0e66e84ae0e7,50,24,24.0,1.0,1.840025,0.6074791227402119
6779e07aeb6a0e66e84ae0e7,100,23,21.0,0.9130434782608695,2.2321523809523813,0.665867116337072
6779e07aeb6a0e66e84ae0e7,150,24,23.0,0.9583333333333334,2.460339130434783,0.6993159883636493
6501c0a2e788b5556c24569d,0,23,20.0,0.8695652173913043,1.58677,0.6493270873920575
6501c0a2e788b5556c24569d,50,23,23.0,1.0,2.455230434782609,0.9683153540767138
6501c0a2e788b5556c24569d,100,22,20.0,0.9090909090909091,2.770765,0.7752276625034263
6501c0a2e788b5556c24569d,150,23,18.0,0.782608695652174,3.295633333333333,0.8815427679725505
66243f204cef464daff99f8d,0,23,23.0,1.0,1.4254347826086955,0.5701052626957233
66243f204cef464daff99f8d,50,23,23.0,1.0,2.366104347826087,0.9304398761672112
66243f204cef464daff99f8d,100,23,21.0,0.9130434782608695,2.9017666666666666,1.0146785295517655
66243f204cef464daff99f8d,150,24,21.0,0.875,3.6169619047619044,1.4286271040674645
6643bcf4ed868a9901a9dd7d,0,23,22.0,0.9565217391304348,1.0341363636363636,0.22141499399792142
6643bcf4ed868a9901a9dd7d,50,23,23.0,1.0,1.3352608695652175,0.295809400765134
6643bcf4ed868a9901a9dd7d,100,23,20.0,0.8695652173913043,1.5719499999999997,0.4795811193114258
6643bcf4ed868a9901a9dd7d,150,24,24.0,1.0,1.6750833333333333,0.44422310460698317
676e81c9c452593cbf114baf,0,24,20.0,0.8333333333333334,2.87728,1.3430546536670955
676e81c9c452593cbf114baf,50,23,20.0,0.8695652173913043,3.41524,1.1825701921528469
676e81c9c452593cbf114baf,100,24,23.0,0.9583333333333334,3.8982434782608695,1.2204427020277544
676e81c9c452593cbf114baf,150,22,16.0,0.7272727272727273,3.93165625,1.2783443151038507
6747d17ec4d287d32e597fa9,0,24,24.0,1.0,1.8564499999999997,0.6193277849551007
6747d17ec4d287d32e597fa9,50,24,22.0,0.9166666666666666,2.1793454545454547,0.4213118262977613
6747d17ec4d287d32e597fa9,100,23,20.0,0.8695652173913043,1.9963000000000002,0.5142419203367019
6747d17ec4d287d32e597fa9,150,24,16.0,0.6666666666666666,2.32870625,0.4937074956810628
5cf398a1e55efc000127adae,0,22,20.0,0.9090909090909091,1.2617650000000002,0.2630799163652308
5cf398a1e55efc000127adae,50,23,17.0,0.7391304347826086,1.6231588235294114,0.531459064814525
5cf398a1e55efc000127adae,100,23,10.0,0.43478260869565216,1.8138399999999997,0.5100399618330574
5cf398a1e55efc000127adae,150,23,17.0,0.7391304347826086,1.841494117647059,0.6654735179466087
5d76d2f7daf4bf00164d585b,0,22,22.0,1.0,1.8630636363636368,0.9052888823571624
5d76d2f7daf4bf00164d585b,50,21,20.0,0.9523809523809523,4.6335500000000005,1.695652994695864
5d76d2f7daf4bf00164d585b,100,22,15.0,0.6818181818181818,5.304660000000001,1.4007210473793235
5d76d2f7daf4bf00164d585b,150,21,15.0,0.7142857142857143,5.7643466666666665,1.1664891817921395
610b002738dd01f26e493999,0,24,23.0,0.9583333333333334,2.9459130434782614,1.2301989056853395
610b002738dd01f26e493999,50,24,22.0,0.9166666666666666,3.6706772727272723,1.4254532659012005
610b002738dd01f26e493999,100,22,20.0,0.9090909090909091,3.9761900000000003,1.4017375476622989
610b002738dd01f26e493999,150,23,19.0,0.8260869565217391,3.938821052631578,1.6878081603662278
678553764d429ce5b3d40f4c,0,23,20.0,0.8695652173913043,1.5819699999999999,0.5024206353665276
678553764d429ce5b3d40f4c,50,24,20.0,0.8333333333333334,2.193095,0.7258734212367159
678553764d429ce5b3d40f4c,100,24,21.0,0.875,2.391190476190476,0.8085975636277677
678553764d429ce5b3d40f4c,150,23,17.0,0.7391304347826086,2.0402764705882355,0.6229518285242966
5ec0ba1bfa01894cceaa1b8e,0,24,23.0,0.9583333333333334,1.7778695652173913,0.673774058726988
5ec0ba1bfa01894cceaa1b8e,50,24,22.0,0.9166666666666666,1.9780000000000002,0.7806441174410003
5ec0ba1bfa01894cceaa1b8e,100,23,21.0,0.9130434782608695,2.338761904761905,0.8249355674694784
5ec0ba1bfa01894cceaa1b8e,150,23,22.0,0.9565217391304348,2.3926818181818184,0.7565439833223835
678e9a84c6c7879d007bbf4e,0,22,19.0,0.8636363636363636,1.6393052631578946,0.41441356889208075
678e9a84c6c7879d007bbf4e,50,23,21.0,0.9130434782608695,2.0937000000000006,0.9812319766497625
678e9a84c6c7879d007bbf4e,100,23,18.0,0.782608695652174,2.5712111111111113,0.9601924849240256
678e9a84c6c7879d007bbf4e,150,23,21.0,0.9130434782608695,3.3150999999999997,1.0377556248944162
678969200a76abe09fd2a75c,0,22,21.0,0.9545454545454546,2.7641666666666667,0.9022530229006348
678969200a76abe09fd2a75c,50,24,19.0,0.7916666666666666,3.4180000000000006,1.438168697027964
678969200a76abe09fd2a75c,100,24,20.0,0.8333333333333334,3.729145,0.9502047355424874
678969200a76abe09fd2a75c,150,23,12.0,0.5217391304347826,4.1452833333333325,1.0355362456527564
677fe9d3bafd440269d2ef89,0,21,19.0,0.9047619047619048,1.7391052631578947,0.5388534014962637
677fe9d3bafd440269d2ef89,50,24,21.0,0.875,2.8953809523809517,0.9476973924302249
677fe9d3bafd440269d2ef89,100,24,21.0,0.875,3.067380952380952,0.9661267761629669
677fe9d3bafd440269d2ef89,150,23,19.0,0.8260869565217391,3.085473684210526,0.9354994131728698
6636a7456e7f277f59dda9bd,0,22,21.0,0.9545454545454546,1.3353666666666668,0.40680521424059124
6636a7456e7f277f59dda9bd,50,23,23.0,1.0,2.4199043478260873,1.0789300244721665
6636a7456e7f277f59dda9bd,100,21,18.0,0.8571428571428571,3.513516666666667,1.9440692892668687
6636a7456e7f277f59dda9bd,150,23,22.0,0.9565217391304348,2.258318181818182,0.9052194843747979
6773f4dfb59cda6e2414cb19,0,24,22.0,0.9166666666666666,1.5305318181818182,0.6797089968272934
6773f4dfb59cda6e2414cb19,50,24,23.0,0.9583333333333334,2.214265217391304,0.7236481130096662
6773f4dfb59cda6e2414cb19,100,24,23.0,0.9583333333333334,2.996295652173913,0.8617678797777281
6773f4dfb59cda6e2414cb19,150,24,20.0,0.8333333333333334,3.402634999999999,1.4314276974129891
66463d3560eac977430ac716,0,23,20.0,0.8695652173913043,2.243935,1.6643304044048213
66463d3560eac977430ac716,50,24,21.0,0.875,3.7789523809523806,1.8704236529778615
66463d3560eac977430ac716,100,23,17.0,0.7391304347826086,3.8114117647058823,1.4872958930901885
66463d3560eac977430ac716,150,24,18.0,0.75,3.955983333333334,1.4954524974263892
657ca800404c8884226c8f42,0,24,24.0,1.0,2.1679583333333334,1.1599918844980983
657ca800404c8884226c8f42,50,24,22.0,0.9166666666666666,2.831090909090909,1.2613754363162426
657ca800404c8884226c8f42,100,22,22.0,1.0,2.833681818181818,0.8853571991743615
657ca800404c8884226c8f42,150,23,18.0,0.782608695652174,2.878888888888888,1.3297215493075274
564e93659b124900127eb55b,0,24,24.0,1.0,1.5583999999999998,0.6637718243362012
564e93659b124900127eb55b,50,24,24.0,1.0,1.8492500000000005,0.7155385007719407
564e93659b124900127eb55b,100,23,20.0,0.8695652173913043,2.3023800000000003,0.5480840797964449
564e93659b124900127eb55b,150,24,23.0,0.9583333333333334,2.266613043478261,0.7091287774473355
65de5ddcc637719fe458fc76,0,24,22.0,0.9166666666666666,2.9691227272727274,1.5236231254829697
65de5ddcc637719fe458fc76,50,22,19.0,0.8636363636363636,3.335168421052631,1.2977996549941457
65de5ddcc637719fe458fc76,100,23,17.0,0.7391304347826086,3.7388352941176466,1.55297828862044
65de5ddcc637719fe458fc76,150,24,20.0,0.8333333333333334,4.4307099999999995,1.3723669337853373
57dd186e6598aa0001992616,0,23,22.0,0.9565217391304348,2.876909090909091,1.1050911248395463
57dd186e6598aa0001992616,50,24,21.0,0.875,3.3329571428571425,0.9778411596836311
57dd186e6598aa0001992616,100,23,16.0,0.6956521739130435,3.34574375,1.279058336938416
