PROLIFIC_PID,set_size_effect_delay1,set_size_effect_delay3,delay_effect_size3,delay_effect_size5,excluded,exclusion_reason
5cd063ce657e300016f6c95a,0.2837603154100714,1.702008788407614,0.32917192737440315,1.7474204003719458,False,
678e92010390e1c202944292,0.37020956057555954,0.07686997243055071,0.9353778610803457,0.6420382729353369,False,
64013a8e233aaa42388c821f,1.89930170602883,-0.8400638629934964,1.2914761144444737,-1.4478894545778527,False,
676379302839a2e46a4d6de5,-0.921350692243645,-0.5024022233733556,-0.20992747761812725,0.2090209912521621,False,
6754d95f656838004bc46eed,1.323667478619385,1.873107075204894,-0.4451575598993216,0.10428203668618741,False,
672ba9e5dbe3b9649ad3864d,1.4737694550860247,1.5680470995268174,-0.37020956057555976,-0.2759319161347671,False,
64012a2623351894f2917605,0.6051038435091702,0.6397573020864906,1.520554584216399,1.5552080427937194,False,
5e76d2652d882b2481d65066,-0.4586553061711456,0.8071536067595222,0.35932990304639567,1.6251388159770634,False,
60a48adfe091e410f4eaba34,-0.19984246513229348,1.1269964180203769,-1.4931027748209467,-0.16626389166827626,False,
651d64f5eb4ac4993ecc5abd,0.8315328904294503,0.36532583537249286,0.7840385993375101,0.3178315442805526,False,
62861bcc5f0edf6340c914df,0.34274816624585913,0.303591245833184,-0.3375092980536678,-0.37666621846634296,False,
6721aeda53346fd7b593efd7,0.2821866076864228,2.0015953820064,-1.032509121142577,0.6868996531774001,False,
664f408259a7d76b52e2ae25,1.5064674624190268,1.1187527448414691,0.6071824916663675,0.2194677740888098,False,
6699571ba83beb19c5acbfef,0.8073935177618006,3.0614688611165772,-0.5554308812702597,1.6986444620845171,False,
669adbdb7e97d6e53cb2d924,0.41568294336224265,-0.03391805222048383,-0.7012545146405644,-1.150855510223291,False,
67343fb98c1f4f89ea821878,0.2394799079111244,1.5953606122418629,-0.9963997735788681,0.35948093075187026,False,
676fac81dc17021dfb5fad67,1.995975365083943,2.527355795934466,-0.45865530617114647,0.07272512467937631,False,
612039d9400fae9545b3c5a8,1.1728625921140874,1.3831269070418961,0.21870308332768484,0.42896739825549357,False,
6110b58d7063061e373e2fbc,-0.11949353684153374,1.3096111010396498,-0.7459611917255682,0.6831434461556153,False,
67358110193306101974db30,1.2073111073456575,1.7688250385187065,-0.7487488057325051,-0.1872348745594561,False,
60fdc934e81b93f92f561d76,1.0050554129107554,0.8992849707526593,0.3510855369251238,0.24531509476702773,False,
67147a6a2c208253099ab82b,-0.3186120657086293,1.3965441595313073,-1.1577449645439442,0.5574112606959926,False,
6655fd511b6c8d1fd05de12d,1.2298987325255726,1.7544682782191732,-0.6212696134637397,-0.09670006777013906,False,
5e968e6744b6d010b16540a4,2.407438990090116,1.354397068353736,0.38583091141806847,-0.6672110103183115,False,
6612a3d099bbffc5cc1eebff,0.24277844692413575,0.4225124026420659,-0.5198515393597819,-0.34011758364185174,False,
673a37f0ad04c995c8322ca6,0.4112395076788373,0.26643060343672254,0.03716064239646144,-0.10764826184565335,False,
66f8367b5310ebb97346b93c,0.7835997209475392,1.4698237894750568,-0.0038094753614572596,0.6824145931660605,False,
610341bbc7f7114aea9a2cea,1.0653311970054793,0.3312528307204904,-0.506481283814444,-1.240559650099433,False,
671eff2e0b8f048504452726,2.437225175108202,2.2088960717923096,0.34274816624585913,0.11441906292996662,False,
673e759016f888e8212c0c1f,0.6625074372225024,2.0202537942370906,-0.46246478153260284,0.8952815754819852,False,
6646abc0720d1baaa7e0af4c,-1.4693786404366966,0.06354659855950762,0.11232092348202327,1.6452461624782275,False,
67851f4cba98f2087f182764,2.5810772302473124,0.6419801767308755,1.1116985898106155,-0.8273984637058215,False,
664ba1d1d71301161344e2a5,0.2759319161347671,1.455612875974401,-0.3976632688073809,0.7820176910322529,False,
6668d4917e343a318af11adf,1.5341290473063336,1.1166348480758406,0.019830930423112125,-0.3976632688073808,False,
65fa95fafeda35caf378b6f9,0.7435099375403138,0.7343939442693403,0.9719475625831406,0.9628315693121672,False,
5d776e218a8d1d00166d36a6,2.697586214043916,1.2367942688063271,0.7148307535120209,-0.7459611917255683,False,
6575c6e1563027adb8f299cb,1.6227307209464856,1.9654788871923448,-0.34274816624585913,0.0,False,
675f432df87b18ecba0964f4,0.6794658777428866,-0.5474975636568445,-0.38888516756333213,-1.6158486089630633,False,
672a89bc5e3d67a9fdbdf803,2.5337399705583024,0.7515871220767654,1.0111044829958162,-0.7710483654857206,False,
660e2337aad9e33736f08e84,1.7008654378925336,0.23677499572209149,0.7351725668610491,-0.728917875309393,False,
677d3cc83d0aa6a39541f5d6,1.1249722187551052,0.5389981932483925,0.1960341780958803,-0.38993984741083243,False,
66e7a85e45c1132f1e2d12b6,1.089612894979445,-0.19311723057927832,1.0818894735828968,-0.20084065197582657,False,
667af5cc382d3037050e3632,1.6005394853932242,1.4502129728100766,0.39766326880738134,0.24733675622423368,False,
65d563ecf8df20ade2f17888,0.33950557606988196,1.6598913633429466,-0.03716064239646144,1.2832251448766032,False,
5d27851db6eb920018a5fb27,0.7280920091838669,0.301434758790627,0.7957834554945487,0.3691262051013088,False,
5eddaa6d115bb4ac7e59f153,-0.055322690367244576,0.14177193553273293,0.6344382645294728,0.8315328904294503,False,
653ed34dfa601f3952c72ed4,0.7023978651556457,1.2852214228928176,0.019830930423112125,0.602654488160284,False,
5df967d2f6191f6e87b236e6,-0.1769154608879958,1.1519618312122137,-1.3096111010396496,0.019266191060559934,False,
678434b875eab5b07a505724,1.321337917706873,1.2167300814598399,0.06849134143297775,-0.03611649481405532,False,
5e4e844553bc702cdf68404d,-0.0027478392323154743,0.08409282345064317,0.6116262379506695,0.6984669006336282,False,
6500aa732c4f0eb077f8c809,1.3891424428466808,1.096107587584214,1.0642042987186757,0.7711694434562089,False,
630386f64c5bbd56ab1c3b0f,1.2969482395600407,0.18619809872278203,0.7953265376147618,-0.31542360322249685,False,
66c9071f0a3b0e1d3a041c01,1.6436433420694765,0.1362958665727858,1.0035723869383784,-0.5037750885583123,False,
5e7987df47422a5443426cd7,-0.188642277555219,1.0242210805373757,0.047494291091940255,1.260357649184535,False,
671d2abf2ba7384f9b45678a,0.41831160726949623,0.24510641960117607,0.07272512467937653,-0.10048006298894363,False,
66370a20a4b5b1a460904760,1.2367942688063276,1.4027186817181363,-0.30359124583318353,-0.13766683292137483,False,
678d4b5574c6a54d8f4cafd8,1.8468711566716651,0.9628315693121667,1.0726818649147174,0.188642277555219,False,
5b19f4854c72120001f1e1b3,1.7951430823333268,-0.37020956057556,2.0710749984680934,-0.09427764444079312,False,
67856f922cc646ac823a1660,1.603932113199019,1.188667497439635,0.34274816624585913,-0.07251644951352487,False,
6736142695794b6108842ed2,0.7274491454645002,1.7513757225322797,-0.9370938563680182,0.08683272069976122,False,
66e2a683a6aed2b156557f9d,2.232597723721483,0.6976863792055511,1.588812668726001,0.05390132421006899,False,
664f98c80beb5400a141ac91,0.9241566864441393,0.5611208878675934,0.11714885754729287,-0.24588694102925301,False,
5b68c9eb87af310001584803,0.8875581540854367,0.1523481740403536,0.5016217019452784,-0.23358827809980465,False,
666640831e2f8d963f8c528f,1.1411732063476947,0.5465302893058297,0.923674648899492,0.329031731857627,False,
678851f427536397f63120bf,0.23864953759118546,0.9676475822654055,0.9771864307753315,1.7061844754495517,False,
676b5cae2bdeb2fceba3e9cb,2.0245982494369437,0.7504026828209805,-0.25375895850354113,-1.5279545251195041,False,
656cef93133dd04969014614,1.003243403890557,0.4136006478925096,0.7014641670775723,0.11182141107952481,False,
5d4869cc692e5400197a980c,0.6305124397699391,1.1752168868874264,0.3154236032224964,0.8601280503399837,False,
561487ad7ffc8a0012812266,0.7953265376147618,-0.3120484109488222,1.6364267542543152,0.5290518056907312,False,
66505efb53953d2da6e1a8cd,1.0717153716293157,1.2457660185967128,-0.24174209327807894,-0.0676914463106818,False,
67855ba77a8e1aaf8e477978,0.004827934065269823,0.08647360280380512,0.1133688623284883,0.1950145310670236,False,
677c4a2cd686c6b6cfd1ba2a,0.9636120907402441,1.0111044829958158,-0.27396269949415997,-0.2264703072385883,False,
6659f937e570ab09f05021a3,1.2852214228928176,2.5598245773145036,-0.6348458523351956,0.6397573020864904,False,
63ebd39a63bb79b50d438ab7,1.749731470368995,1.9678869822229226,0.01575818214884661,0.23391369400277418,False,
66ee186efc9a208ef9446a30,1.4678999175318985,0.9299017921203987,0.6825179001765482,0.1445197747650484,False,
66625801c143ca548bcac338,1.412579126001022,1.4184455732827348,0.09788149833565418,0.10374794561736689,False,
653d3b418bce22526d2639b4,1.189299977714387,1.3930117475534967,-0.3740788652823759,-0.17036709544326611,False,
6779d0e560ce37d982f31caf,0.5700780931577114,3.2919854128412798,-0.27026256913824653,2.451644750545322,False,
67094b39bddd9489c48cdc8f,1.834300002746002,0.5260113800921107,0.7743294872737247,-0.5339591353801665,False,
66046ee084b12b781cb49495,0.9530339533962553,2.0292587426752275,-0.728917875309393,0.34730691396957947,False,
65cba5349f4e1e5dfbe80fe8,0.023584403525005015,1.6251388159770634,0.32917192737440315,1.9307263398264616,False,
67227eb3d24e7ab203397120,0.5343319148852219,0.038956729855069816,0.7351725668610486,0.2397973818308965,False,
672d770786fa273d84b761d2,0.34274816624585913,1.8282230114118843,0.03716064239646144,1.5226354875624866,False,
66f6e3a582de0614bd19b481,0.44612389213636683,1.651269072111191,-0.8720344458471863,0.3331107341276379,False,
66fb8a3730fd6deba2e671e3,0.37225467254661204,1.358385425962165,0.6051038435091702,1.5912345969247232,False,
67813733b9f7bd24cb2745b4,1.7114233436417428,0.36365914768023266,1.6480337764851645,0.3002695805236544,False,
5f81fc9446ee002f681ea5e3,0.1172462926612744,-0.2577689110857627,0.071674924077898,-0.3033402796691391,False,
66969c9921e4f92ad108ed4c,1.5752364298545452,0.7238321837671984,1.0306360944519748,0.17923184836462802,False,
66dd097265650e0dec23231f,1.6558873625006312,1.6455427475252886,-1.4366367339386208,-1.4469813489139634,False,
67896102d98295a520a25ebb,1.191269194354994,0.2892363843700192,0.673595184942148,-0.22843762504282683,False,
66b435b1d2d981a3ab684c2d,0.21486412009126277,1.5607942211316286,-0.5310970716343055,0.8148330294060602,False,
590ffed3f128850001ada77b,0.406000639486646,2.447741216934437,-0.3766662184663434,1.6650743589814474,False,
6779e07aeb6a0e66e84ae0e7,1.1725657328527133,0.8439622803854143,0.9841875077781763,0.6555840553108774,False,
66243f204cef464daff99f8d,1.0991274358849523,2.407648642527123,-0.3375092980536678,0.9710119085885027,False,
6643bcf4ed868a9901a9dd7d,0.17036709544326634,0.6897609548967178,-0.6897609548967178,-0.17036709544326634,False,
6747d17ec4d287d32e597fa9,-0.5508274786234773,1.42815916774258,-1.1159957791282635,0.8629908672377937,False,
5d76d2f7daf4bf00164d585b,1.4754438063975128,0.4084499948355318,1.3603750436831743,0.29338123212119327,False,
610b002738dd01f26e493999,1.3295182569832078,-0.39766326880738045,0.3585063483947053,-1.368675177395883,False,
678553764d429ce5b3d40f4c,1.3389704055364136,1.5500391825929136,0.7799988342702442,0.9910676113267443,False,
672ff021dad78d519a50f64a,0.9521193660799203,0.8715374400135352,0.30382450275655937,0.22324257669017428,False,
5ec0ba1bfa01894cceaa1b8e,1.42815916774258,1.4177395015935823,-0.3976632688073809,-0.4080829349563786,False,
678e9a84c6c7879d007bbf4e,1.2105870766136642,-0.6386980899461414,0.9279344743161604,-0.9213506922436451,False,
678969200a76abe09fd2a75c,1.1731076219936187,2.21727660162625,0.18183133550102282,1.2260003151336543,False,
677fe9d3bafd440269d2ef89,1.9346239993287466,0.8972034284348748,0.39766326880738134,-0.6397573020864906,False,
66564c348f25a6749f79a714,0.6203306685090877,-0.3407585485248499,0.9328531750193605,-0.02823604201457708,False,
6773f4dfb59cda6e2414cb19,1.8826065027554546,1.329518256983208,0.7781389626351811,0.22505071686293443,False,
66463d3560eac977430ac716,1.7052784399591987,0.5631990838641792,-0.323154436590503,-1.4652337926855226,False,
564e93659b124900127eb55b,1.6437277712875233,1.2948647984058876,0.06849134143297819,-0.2803716314486575,False,
65de5ddcc637719fe458fc76,1.577853200050975,0.6253747160750984,1.5337232352821322,0.5812447513062555,False,
57dd186e6598aa0001992616,1.365558039321676,0.9557491127986169,0.43565624720127705,0.025847320678217933,False,
5da6139c002c29001335b5a2,1.0050554129107554,0.5016217019452784,0.34274816624585913,-0.16068554471961782,False,
675c3fae9f1afa4c4207dab3,1.436636733938621,0.9779814277674743,0.8014034724170056,0.3427481662458589,False,
5f4d3cb5fdda0b2c403fb801,1.0760480900741825,0.8153671204748809,-0.10542538720126826,-0.3661063568005698,False,
677b43188ec54f1186b62411,2.0939014482159988,0.9975626900908278,1.1814715784390821,0.08513282031391112,False,
6751f6e990f3b3698bf1748b,1.1228932142453867,0.18911383530860382,1.5866415418098465,0.6528621628730635,False,
6738c218706186b3fe8e8f56,0.18909919543500586,0.79438644697569,-0.22507329871972948,0.3802139528209547,False,
610466e3fb619bdbdf8eb32d,1.0819023999662494,1.1974822158270908,0.462351319045601,0.5779311349064427,False,
6786d6d81286c8386e009009,0.3775559223062168,-0.4855919763345061,1.0492418856485877,0.18609398700786473,False,
674e978e575eccb8dd86167b,1.0373012687049048,0.9353778610803457,0.33583710162733316,0.23391369400277406,False,
5f974c72a0ed8c0f9ce724ea,1.0599705154722776,1.37505935201972,0.35850634839470574,0.6735951849421482,False,
6699c7aea5e77f24097879b7,0.27256758981166984,1.8420687793097819,-0.4366199986624505,1.1328811908356617,False,
676ef830be06454935800ec3,1.3327157139847574,1.2611839469531598,-0.696015646448374,-0.7675474134799716,False,
664d46ad7cc1780eecfd0c24,1.9654788871923448,2.4138231647139525,0.0,0.44834427752160777,False,
64143c6c286640f3d1348cf8,0.6090315671050719,1.3004250057405664,0.42205294695421314,1.1134463855897079,False,
5eec6fe1a0f1c4000a8103b2,1.4260768722728474,1.8129531044511809,-0.34274816624585913,0.044128065932474314,False,
66cfb812269143794dc55575,1.3672064475509906,1.146412074539886,-0.6949998230889092,-0.9157941961000138,False,
60641cdc8536a607a60e0612,1.1214718480882109,0.5989608386629944,0.935377861080346,0.4128668516551297,False,
655f9f56990f2a2d957b1cad,0.09199131573993657,0.9167923829435469,-0.8400638629934961,-0.015262795789885764,False,
677d1f4f3c247c1a7a6fb57f,1.3296750078905706,0.8146233769690534,0.857340436333047,0.34228880541152984,False,
60ff8f48909c68ae805ea2ba,1.0272702529503857,1.6609730540428258,1.197637348393652,1.8313401494860921,False,
655f8b959477c803eb906622,2.5693323740902745,1.8985475612293372,0.7435099375403138,0.07272512467937631,False,
667998e5c55fe7def1eb7496,1.0850198398645678,0.1055648206915003,0.6233530546178927,-0.35610196455517484,False,
677f7658861507001fe69579,-0.9740317568892414,0.7299088842580006,-0.910485158329734,0.793455482817508,False,
673d1231929c7a0a6138a5c1,-0.9287611755252099,1.4484235456466732,-0.5417161751889603,1.8354685459829228,False,
66c8abe49537b182dcbd2049,1.6693888127266234,2.2177154800162215,0.48137048220772494,1.029697149497323,False,
6757688470f9e929a8ea7d90,-0.19311723057927832,0.0834537545030658,0.12109228372503678,0.3976632688073809,False,
5e375b7e76397a6f27f9547f,-2.220446049250313e-16,-0.05532269036724502,0.5926220087366072,0.5372993183693624,False,
66049315b5c325fdaafea8fa,-0.6037978386753649,1.0991274358849528,-1.0014611074827457,0.7014641670775719,False,
65d5d1d59bfc5f7fcbbd742d,1.7339732882201484,1.266422815145351,0.8875581540854363,0.4200076810106388,False,
565a3d24c51d430005875042,0.7014641670775719,0.7014641670775721,0.0,2.220446049250313e-16,False,
67352f08f3ab886418574a6a,2.0939033470523674,1.2332420717895376,0.0054760689599473444,-0.8551852063028822,False,
5dd671942b033b5ec8bc97b4,1.606089242065552,1.046222037347849,0.42553225094280456,-0.13433495377489857,False,
676d800c5499f924389756b5,0.4727545329663213,0.7833995303899333,-0.2750525938916394,0.03559240353197257,False,
583d5dd49c5f2a0001b85f40,0.9772666001401582,-0.17258997008765142,0.9530339533962553,-0.19682261683155433,False,
5dac4dad5e53cc001499f1f6,1.2367942688063276,0.13281656258419394,1.2759511892190032,0.17197348299686954,False,
66972752027327f711a5e612,0.22568978581051136,-1.046222037347849,1.113247939895948,-0.1586638832624121,False,
677f26f141f0ce49707accc6,0.6454641208063272,0.6740403339805079,0.4143584720807556,0.4429346852549363,False,
67329e974d0c9d4221e4c4ac,1.1074648065642174,-0.7741892917569485,1.6343173420969324,-0.24733675622423368,False,
6170cb31c3656859cca7cc57,1.8768756184143294,1.3004250057405664,0.44319873773561813,-0.1332518749381449,False,
66eddeb07ae1f7510780b109,0.21916929020538056,-0.5563035475834246,-0.18001236979270496,-0.9554852075815101,False,
66f198a897fe47706e8cdfd2,1.5136590479356442,0.2933812321211935,-0.07573033310651778,-1.2960081489209685,False,
668f41cc549b163c5d45534e,1.040920941560766,-0.23391369400277406,0.7375806618916269,-0.5372539736719132,False,
6711c745bcc0626c2de36d07,2.0814500274257264,0.01740243431213151,0.6566378996683764,-1.4074096934452185,False,
6740484e188a64793529ee77,1.14365510882668,1.8018370552488379,-0.6824145931660608,-0.024232646743902908,False,
66a6bbb40b48d0e4f326767e,1.9473190171207069,1.778812234433687,1.2989408188105735,1.1304340361235536,False,
671c5ad0eb30c87c11b22ec4,0.6344382645294724,1.4502129728100766,-0.34274816624585913,0.47302654203474503,False,
6630ec1ebe18d48a3cecb54e,1.7205034251543059,2.0699296920364483,-0.04832161336440066,0.30110465351774174,False,
6710e7d85362bdd95a82bcbf,inf,0.795783455494549,0.7804439833086039,-inf,False,
5a6eac90d5d4cb0001d6815a,0.1509764326558325,1.0111044829958158,-0.2256897858105109,0.6344382645294724,False,
674e0771f3216542d0539c7b,-0.046457937445883335,1.665074358981448,-1.5752364298545456,0.1362958665727858,False,
67759a26b7a5424ec5d0c0a1,0.2828213704554199,1.497223479238219,0.1586638832624121,1.3730659920452113,False,
66a508e29deb15f57d4458f1,0.9636101919038755,2.031180715782017,0.0,1.0675705238781417,False,
674ca6e73e98a96de2cda112,1.0887093579714273,0.7343920454329718,0.532030769712379,0.1777134571739234,False,
663a80393a72dac091c817b5,1.2305378014731496,1.4735711633647872,-0.2920976860893365,-0.049064324197698794,False,
56c15833eb5b22000d5babba,0.868508580173925,1.349049868439367,0.15592117552930196,0.6364624637947441,False,
58d1f1038084450001956fdc,1.1519618312122137,1.3560097781082083,0.02438967814683224,0.22843762504282683,False,
5eb342dff78ab11407daf144,0.8488832712174089,0.18609398700786484,0.7092925663528766,0.04650328214333255,False,
669b00d76af70db9da1b0301,1.7636299901660533,1.1166348480758406,0.974438591543016,0.32744344945280335,False,
66439d339e8b25efa8cb4b9a,0.7916386077433748,2.987869280248009,-1.7335657004144256,0.46266497209020874,False,
663ec602f5dc7af6ccc1c2d0,0.10374878070089011,0.6897609548967174,-0.3112217097397725,0.2747904644560548,False,
6779f13fe54a982becaa1b3f,0.22843762504282683,0.6426773418829138,1.2937271780721222,1.7079668949122093,False,
671d48bbee99c1439ae0d0de,0.38593645214015804,0.4352112638583878,0.18813925295143896,0.23741406466966875,False,
678dbad423480901e47ad481,0.5928276302032027,0.571185791288686,-0.22843762504282683,-0.2500794639573436,False,
675402ab00652943d80d7ddb,0.7289178753093926,1.8538363696720566,-0.23736034027722752,0.8875581540854365,False,
662848c40caa342b28493265,0.42687389317912294,-0.30382450275655937,0.4541274108533382,-0.2765709850823441,False,
678c0db9c6a63a1de276a649,1.7008654378925336,1.759853288728321,-0.34274816624585913,-0.28376031541007185,False,
6733c03807f9f957e2eb1382,1.0513077288900434,1.3483171960024227,-0.626745682423687,-0.3297362153113077,False,
67228eb9f3f694a42b636b7f,0.4429346852549363,1.5205564830527676,-1.4239978677631284,-0.34637606996529724,False,
60d3d517873ac00f2ed811e5,1.0325091211425768,2.2624078536681496,-0.39766326880738134,0.8322354637181913,False,
610b06f1534fdc7ce455d168,0.18001236979270518,0.5525029012171111,-0.04749429109194003,0.3249962403324659,False,
6786e77f621a9c066c534e78,0.38993984741083254,0.9690862608638229,-1.4540391682507519,-0.8748927547977615,False,
66733b0613db805ab4f05114,1.1571058955963671,0.3505209177164713,-0.35115998666404835,-1.1577449645439442,False,
674ba6a23248254461461b54,1.3613969050376948,-0.673595184942148,0.8875581540854367,-1.1474339358944061,False,
6761934aa62aae0c93863233,0.4728168895977376,0.5659488219328632,1.258198906953088,1.3513308392882135,False,
668ddafedbce64d6094e759e,2.1404047303593314,2.110231918880769,-0.4451575598993216,-0.4753303713778838,False,
678ac1267cd2b3ce8d1fbf69,0.885792262979802,0.45207904297457735,1.1942967343458024,0.7605835143405778,False,
665f97db56096b743c2332b1,1.144440496308692,1.1528764185285487,-0.9690862608638229,-0.9606503386439662,False,
674dc32400f538862eb27f89,0.19984246513229342,1.1545546032214427,-1.1545546032214427,-0.19984246513229342,False,
5efe44bebdee09152fe08acc,-0.9236746488994916,0.9546076611199044,-0.6868996531774001,1.1913826568419958,False,
676d592187581f23f60331bb,0.7257560557103562,-0.08683272069976122,0.7071633892088489,-0.10542538720126848,False,
61052deed380657fcbe37682,1.2560604598668874,2.267082414140887,-0.4643393234016968,0.5466826308723031,False,
66dd9c5b1c02410a87c068e5,2.160468917705819,1.5522178720288249,0.04308274517220845,-0.5651683005047858,False,
677412c094eeb8f1992fc3ae,-0.32302892252822735,0.5651683005047861,-0.276570985082344,0.6116262379506694,False,
671983e8022d66fd0242265b,0.8609085717680611,1.0599705154722772,-0.0635465985595074,0.13551534514470875,False,
6786177b26851e38285d94a1,0.5222323187129441,1.1102230246251565e-16,0.6056860732160098,0.0834537545030658,False,
670d6526115bb30df10ebd72,0.9320551787334327,-0.10217613673008619,-0.4678758889777672,-1.5021072044412862,False,
673d814ffa7de7d961e6bc53,1.032509121142577,0.44515755989932115,0.303591245833184,-0.28376031541007185,False,
5ac5260dfa3b4e0001736dd3,0.8875581540854365,2.0996720572149954,-0.05491510256152221,1.1571988005680367,False,
671050c226ff82aa6081d587,1.333082773863911,1.9592554862249372,-1.132695640151654,-0.5065229277906278,False,
