PROLIFIC_PID,total_score,familiar_person_score,sunrise_score,shop_front_score,countryside_score,driving_score,beach_score,railway_station_score,garden_score,total_score_z,familiar_person_z,sunrise_z,shop_front_z,countryside_z,driving_z,beach_z,railway_station_z,garden_z,excluded,exclusion_reason
672b60eb227e2b01fd1f88b5,160.0,20,20,20,20,20,20,20.0,20.0,1.9450022190156093,1.5739875185206433,1.3967301869189255,1.380090172914513,1.5756125538016157,1.6867662430264325,1.726688969494894,1.4671173633245298,1.4808898321341535,False,
6781563ac4093eb7a7433ff3,137.0,17,17,18,20,17,16,14.0,18.0,0.9147339502243658,0.6535036785756594,0.5161497470218955,0.8047412648776018,1.5756125538016157,0.8935190888344416,0.5690481279528233,-0.04180565950702135,0.8906801164285125,False,
675c3fae9f1afa4c4207dab3,121.0,15,16,19,17,14,10,14.0,16.0,0.1980255893261093,0.03984778527900344,0.22262293372288566,1.0924157188960575,0.7220325821126542,0.10027193464245067,-1.1674131343602827,-0.04180565950702135,0.30047040072287157,False,
673d814ffa7de7d961e6bc53,126.0,16,16,16,16,16,14,16.0,16.0,0.4219969521068144,0.3466757319273314,0.22262293372288566,0.2293923568406904,0.4375059248830004,0.6291033707704446,-0.009772292818212064,0.46116868143682904,0.30047040072287157,True,Excluded by criteria
661ea4cacedd4c83df3a2dcb,73.0,11,13,9,12,5,7,7.0,9.0,-1.95209949336866,-1.1874640013143085,-0.6579575061741442,-1.7843288212884991,-0.700600704035615,-2.2794695279335224,-2.035643765516836,-1.802215852810498,-1.7652636042468717,False,
67841f5e6071ec5527f9c27f,109.0,13,15,14,18,9,13,14.0,13.0,-0.339505681347583,-0.5738081080176526,-0.07090387957612428,-0.34595655119622093,1.0065592393423082,-1.2218066556775342,-0.29918250320372974,-0.04180565950702135,-0.5848441728355898,False,
6740484e188a64793529ee77,105.0,15,13,6,15,11,16,15.0,14.0,-0.5186827715721471,0.03984778527900344,-0.6579575061741442,-2.647352183343866,0.15297926765334652,-0.6929752195495403,0.5690481279528233,0.20968151096490387,-0.28973931498276934,False,
60e5cb4ca01a593fce9a379d,128.0,20,14,14,16,16,16,16.0,16.0,0.5115854972190965,1.5739875185206433,-0.3644306928751342,-0.34595655119622093,0.4375059248830004,0.6291033707704446,0.5690481279528233,0.46116868143682904,0.30047040072287157,False,
62786f21e2cc1d6adeea0a79,125.0,15,15,18,18,13,15,15.0,16.0,0.3772026795506734,0.03984778527900344,-0.07090387957612428,0.8047412648776018,1.0065592393423082,-0.1641437834215463,0.2796379175673056,0.20968151096490387,0.30047040072287157,False,
677614004b333b9a50de9d41,32.0,4,4,4,4,4,4,4.0,4.0,-3.788664668170442,-3.3352596278526043,-3.2996988258652333,-3.2227010913807774,-2.9768139618728457,-2.543885245997519,-2.903874396673389,-2.5566773642262732,-3.240787893510974,False,
671fbc510bb94767d36db746,137.0,16,18,19,17,15,16,18.0,18.0,0.9147339502243658,0.3466757319273314,0.8096765603209055,1.0924157188960575,0.7220325821126542,0.36468765270644765,0.5690481279528233,0.9641430223806795,0.8906801164285125,False,
677b43188ec54f1186b62411,134.0,15,20,16,20,18,14,16.0,15.0,0.7803511325559427,0.03984778527900344,1.3967301869189255,0.2293923568406904,1.5756125538016157,1.1579348068984385,-0.009772292818212064,0.46116868143682904,0.005365542870051119,False,
67863d420c27f3b6e5f57073,148.0,18,18,17,19,18,20,19.0,19.0,1.407470948341917,0.9603316252239874,0.8096765603209055,0.5170668108591461,1.291085896571962,1.1579348068984385,1.726688969494894,1.2156301928526048,1.185784974281333,False,
5d6513f46f5284000118ef1d,102.0,13,14,13,12,12,12,12.0,14.0,-0.6530655892405702,-0.5738081080176526,-0.3644306928751342,-0.6336310052146765,-0.700600704035615,-0.42855950148554334,-0.5885927135892475,-0.5447800004508717,-0.28973931498276934,False,
66f6e3a582de0614bd19b481,55.0,6,7,11,8,8,5,4.0,6.0,-2.7583963993791984,-2.7216037345559485,-2.4191183859682037,-1.208979913251588,-1.8387073329542305,-1.4862223737415312,-2.6144641862878713,-2.5566773642262732,-2.650578177805333,False,
63ebd39a63bb79b50d438ab7,110.0,9,12,17,13,15,13,15.0,16.0,-0.294711408791442,-1.8011198946109646,-0.951484319473154,0.5170668108591461,-0.4160740468059612,0.36468765270644765,-0.29918250320372974,0.20968151096490387,0.30047040072287157,False,
671f3e367fa293418ae68c42,100.0,20,20,20,16,8,8,4.0,4.0,-0.7426541343528522,1.5739875185206433,1.3967301869189255,1.380090172914513,0.4375059248830004,-1.4862223737415312,-1.7462335551313182,-2.5566773642262732,-3.240787893510974,False,
58a229e74d580c0001e0a766,103.0,10,16,9,16,10,17,8.0,17.0,-0.6082713166844291,-1.4942919479626364,0.22262293372288566,-1.7843288212884991,0.4375059248830004,-0.9573909376135373,0.858458338338341,-1.5507286823385726,0.595575258575692,False,
66c8abe49537b182dcbd2049,115.0,15,14,12,15,15,15,11.0,18.0,-0.07074004601073686,0.03984778527900344,-0.3644306928751342,-0.9213054592331322,0.15297926765334652,0.36468765270644765,0.2796379175673056,-0.796267170922797,0.8906801164285125,False,
63e6378e04ade071ebf9ff9c,151.0,17,19,20,18,20,20,20.0,17.0,1.5418537660103402,0.6535036785756594,1.1032033736199154,1.380090172914513,1.0065592393423082,1.6867662430264325,1.726688969494894,1.4671173633245298,0.595575258575692,False,
5dd671942b033b5ec8bc97b4,119.0,18,16,14,17,15,13,10.0,16.0,0.10843704421382724,0.9603316252239874,0.22262293372288566,-0.34595655119622093,0.7220325821126542,0.36468765270644765,-0.29918250320372974,-1.0477543413947221,0.30047040072287157,False,
678aa22eb5db2af9be397452,134.0,16,19,12,20,16,17,17.0,17.0,0.7803511325559427,0.3466757319273314,1.1032033736199154,-0.9213054592331322,1.5756125538016157,0.6291033707704446,0.858458338338341,0.7126558519087542,0.595575258575692,False,
6736142695794b6108842ed2,94.0,11,12,10,13,12,13,9.0,14.0,-1.0114197696896985,-1.1874640013143085,-0.951484319473154,-1.4966543672700436,-0.4160740468059612,-0.42855950148554334,-0.29918250320372974,-1.2992415118666474,-0.28973931498276934,False,
6716dbc5faa8d435d67f0ed7,144.0,20,18,20,12,19,16,19.0,20.0,1.2282938581173528,1.5739875185206433,0.8096765603209055,1.380090172914513,-0.700600704035615,1.4223505249624355,0.5690481279528233,1.2156301928526048,1.4808898321341535,False,
67253dbcd4950a2168aa7741,138.0,19,20,20,17,17,13,19.0,13.0,0.9595282227805068,1.2671595718723154,1.3967301869189255,1.380090172914513,0.7220325821126542,0.8935190888344416,-0.29918250320372974,1.2156301928526048,-0.5848441728355898,False,
62ffa989dbd072768cd2a14e,122.0,16,16,15,17,13,15,15.0,15.0,0.24281986188225033,0.3466757319273314,0.22262293372288566,-0.05828209717776525,0.7220325821126542,-0.1641437834215463,0.2796379175673056,0.20968151096490387,0.005365542870051119,False,
664f408259a7d76b52e2ae25,126.0,14,17,20,13,13,12,20.0,17.0,0.4219969521068144,-0.26698016136932456,0.5161497470218955,1.380090172914513,-0.4160740468059612,-0.1641437834215463,-0.5885927135892475,1.4671173633245298,0.595575258575692,False,
58d1f1038084450001956fdc,116.0,13,15,16,13,16,12,15.0,16.0,-0.025945773454595835,-0.5738081080176526,-0.07090387957612428,0.2293923568406904,-0.4160740468059612,0.6291033707704446,-0.5885927135892475,0.20968151096490387,0.30047040072287157,True,Excluded by criteria
6668d4917e343a318af11adf,105.0,12,20,14,14,13,12,9.0,11.0,-0.5186827715721471,-0.8806360546659805,1.3967301869189255,-0.34595655119622093,-0.13154738957630735,-0.1641437834215463,-0.5885927135892475,-1.2992415118666474,-1.1750538885412307,False,
6780b105e7a5923128d8457d,118.0,19,10,13,16,18,16,16.0,10.0,0.06364277165768621,1.2671595718723154,-1.538537946071174,-0.6336310052146765,0.4375059248830004,1.1579348068984385,0.5690481279528233,0.46116868143682904,-1.4701587463940513,False,
67824ed63aa44baedbe5d46f,126.0,15,14,18,18,9,14,19.0,19.0,0.4219969521068144,0.03984778527900344,-0.3644306928751342,0.8047412648776018,1.0065592393423082,-1.2218066556775342,-0.009772292818212064,1.2156301928526048,1.185784974281333,False,
669b00d76af70db9da1b0301,127.0,12,18,16,16,17,14,17.0,17.0,0.4667912246629555,-0.8806360546659805,0.8096765603209055,0.2293923568406904,0.4375059248830004,0.8935190888344416,-0.009772292818212064,0.7126558519087542,0.595575258575692,False,
60ff8f48909c68ae805ea2ba,88.0,10,11,13,7,10,13,13.0,11.0,-1.2801854050265447,-1.4942919479626364,-1.245011132772164,-0.6336310052146765,-2.123233990183884,-0.9573909376135373,-0.29918250320372974,-0.29329282997894657,-1.1750538885412307,False,
678851f427536397f63120bf,90.0,13,12,16,8,7,15,8.0,11.0,-1.1905968599142625,-0.5738081080176526,-0.951484319473154,0.2293923568406904,-1.8387073329542305,-1.7506380918055282,0.2796379175673056,-1.5507286823385726,-1.1750538885412307,False,
5c0245f0a9d1ef00011816ea,120.0,15,17,17,15,14,13,14.0,15.0,0.15323131676996826,0.03984778527900344,0.5161497470218955,0.5170668108591461,0.15297926765334652,0.10027193464245067,-0.29918250320372974,-0.04180565950702135,0.005365542870051119,False,
5c2c62542c45d400014a32e6,85.0,13,12,11,10,9,9,10.0,11.0,-1.4145682226949676,-0.5738081080176526,-0.951484319473154,-1.208979913251588,-1.2696540184949228,-1.2218066556775342,-1.4568233447458006,-1.0477543413947221,-1.1750538885412307,False,
66bab7aa032ffe5aeb0a3834,128.0,14,12,17,18,20,11,20.0,16.0,0.5115854972190965,-0.26698016136932456,-0.951484319473154,0.5170668108591461,1.0065592393423082,1.6867662430264325,-0.8780029239747651,1.4671173633245298,0.30047040072287157,False,
675402ab00652943d80d7ddb,115.0,15,15,18,11,14,14,13.0,15.0,-0.07074004601073686,0.03984778527900344,-0.07090387957612428,0.8047412648776018,-0.9851273612652689,0.10027193464245067,-0.009772292818212064,-0.29329282997894657,0.005365542870051119,False,
6766a8b9f2f6140bdb9fab39,112.0,15,13,18,13,11,15,14.0,13.0,-0.20512286367915994,0.03984778527900344,-0.6579575061741442,0.8047412648776018,-0.4160740468059612,-0.6929752195495403,0.2796379175673056,-0.04180565950702135,-0.5848441728355898,False,
66f5c81fa771db6db1bc2382,116.0,14,13,16,15,15,14,13.0,16.0,-0.025945773454595835,-0.26698016136932456,-0.6579575061741442,0.2293923568406904,0.15297926765334652,0.36468765270644765,-0.009772292818212064,-0.29329282997894657,0.30047040072287157,False,
62fb84322433c8d7e890a145,119.0,16,20,16,14,12,14,11.0,16.0,0.10843704421382724,0.3466757319273314,1.3967301869189255,0.2293923568406904,-0.13154738957630735,-0.42855950148554334,-0.009772292818212064,-0.796267170922797,0.30047040072287157,False,
65a4598a91a3f0e75374a8c4,111.0,15,15,10,14,14,12,14.0,17.0,-0.24991713623530096,0.03984778527900344,-0.07090387957612428,-1.4966543672700436,-0.13154738957630735,0.10027193464245067,-0.5885927135892475,-0.04180565950702135,0.595575258575692,False,
674083da048a73d78070ea5b,147.0,18,18,18,19,18,19,19.0,18.0,1.362676675785776,0.9603316252239874,0.8096765603209055,0.8047412648776018,1.291085896571962,1.1579348068984385,1.4372787591093763,1.2156301928526048,0.8906801164285125,False,
676b5cae2bdeb2fceba3e9cb,120.0,12,20,14,15,13,16,13.0,17.0,0.15323131676996826,-0.8806360546659805,1.3967301869189255,-0.34595655119622093,0.15297926765334652,-0.1641437834215463,0.5690481279528233,-0.29329282997894657,0.595575258575692,False,
6785fc7153cd5fe0e7d2cc0a,149.0,20,20,20,19,17,17,17.0,19.0,1.452265220898058,1.5739875185206433,1.3967301869189255,1.380090172914513,1.291085896571962,0.8935190888344416,0.858458338338341,0.7126558519087542,1.185784974281333,True,Excluded by criteria
67759a26b7a5424ec5d0c0a1,142.0,18,19,20,12,17,17,20.0,19.0,1.1387053130050708,0.9603316252239874,1.1032033736199154,1.380090172914513,-0.700600704035615,0.8935190888344416,0.858458338338341,1.4671173633245298,1.185784974281333,False,
677d1f4f3c247c1a7a6fb57f,121.0,15,14,15,16,15,16,15.0,15.0,0.1980255893261093,0.03984778527900344,-0.3644306928751342,-0.05828209717776525,0.4375059248830004,0.36468765270644765,0.5690481279528233,0.20968151096490387,0.005365542870051119,False,
66d9fc2d2b46f520118ea65f,136.0,13,19,19,16,16,16,17.0,20.0,0.8699396776682247,-0.5738081080176526,1.1032033736199154,1.0924157188960575,0.4375059248830004,0.6291033707704446,0.5690481279528233,0.7126558519087542,1.4808898321341535,False,
676063838d4db0d3eaa69c2b,160.0,20,20,20,20,20,20,20.0,20.0,1.9450022190156093,1.5739875185206433,1.3967301869189255,1.380090172914513,1.5756125538016157,1.6867662430264325,1.726688969494894,1.4671173633245298,1.4808898321341535,False,
663ec602f5dc7af6ccc1c2d0,96.0,11,14,14,12,11,12,12.0,10.0,-0.9218312245774164,-1.1874640013143085,-0.3644306928751342,-0.34595655119622093,-0.700600704035615,-0.6929752195495403,-0.5885927135892475,-0.5447800004508717,-1.4701587463940513,False,
67227eb3d24e7ab203397120,126.0,17,14,15,12,20,14,17.0,17.0,0.4219969521068144,0.6535036785756594,-0.3644306928751342,-0.05828209717776525,-0.700600704035615,1.6867662430264325,-0.009772292818212064,0.7126558519087542,0.595575258575692,False,
671469967e2a4f2e612e3846,153.0,17,20,20,20,18,20,18.0,20.0,1.6314423111226222,0.6535036785756594,1.3967301869189255,1.380090172914513,1.5756125538016157,1.1579348068984385,1.726688969494894,0.9641430223806795,1.4808898321341535,False,
6750c18b7e2026c4edd0ad26,130.0,15,20,17,17,14,13,18.0,16.0,0.6011740423313785,0.03984778527900344,1.3967301869189255,0.5170668108591461,0.7220325821126542,0.10027193464245067,-0.29918250320372974,0.9641430223806795,0.30047040072287157,False,
5df967d2f6191f6e87b236e6,146.0,20,20,20,20,16,15,20.0,15.0,1.317882403229635,1.5739875185206433,1.3967301869189255,1.380090172914513,1.5756125538016157,0.6291033707704446,0.2796379175673056,1.4671173633245298,0.005365542870051119,False,
5d776e218a8d1d00166d36a6,127.0,16,18,17,14,15,14,16.0,17.0,0.4667912246629555,0.3466757319273314,0.8096765603209055,0.5170668108591461,-0.13154738957630735,0.36468765270644765,-0.009772292818212064,0.46116868143682904,0.595575258575692,False,
66849ebd4dd65cfd282d2ad5,136.0,17,20,16,18,20,17,14.0,14.0,0.8699396776682247,0.6535036785756594,1.3967301869189255,0.2293923568406904,1.0065592393423082,1.6867662430264325,0.858458338338341,-0.04180565950702135,-0.28973931498276934,False,
668f41cc549b163c5d45534e,102.0,12,17,13,11,11,12,11.0,15.0,-0.6530655892405702,-0.8806360546659805,0.5161497470218955,-0.6336310052146765,-0.9851273612652689,-0.6929752195495403,-0.5885927135892475,-0.796267170922797,0.005365542870051119,False,
656cef93133dd04969014614,129.0,18,17,15,19,15,14,16.0,15.0,0.5563797697752375,0.9603316252239874,0.5161497470218955,-0.05828209717776525,1.291085896571962,0.36468765270644765,-0.009772292818212064,0.46116868143682904,0.005365542870051119,False,
610341bbc7f7114aea9a2cea,130.0,20,20,20,17,11,14,16.0,12.0,0.6011740423313785,1.5739875185206433,1.3967301869189255,1.380090172914513,0.7220325821126542,-0.6929752195495403,-0.009772292818212064,0.46116868143682904,-0.8799490306884102,False,
6547bf8012d4702680d55663,59.0,8,8,10,9,5,8,4.0,7.0,-2.5792193091546345,-2.1079478412592927,-2.125591572669194,-1.4966543672700436,-1.5541806757245766,-2.2794695279335224,-1.7462335551313182,-2.5566773642262732,-2.3554733199525124,False,
666dd3d9e53e0ff59d7cc164,118.0,17,17,16,16,12,14,10.0,16.0,0.06364277165768621,0.6535036785756594,0.5161497470218955,0.2293923568406904,0.4375059248830004,-0.42855950148554334,-0.009772292818212064,-1.0477543413947221,0.30047040072287157,False,
66122c3b55a1487b4e58e292,120.0,12,14,15,15,16,16,16.0,16.0,0.15323131676996826,-0.8806360546659805,-0.3644306928751342,-0.05828209717776525,0.15297926765334652,0.6291033707704446,0.5690481279528233,0.46116868143682904,0.30047040072287157,False,
657ca800404c8884226c8f42,121.0,13,16,16,15,14,16,15.0,16.0,0.1980255893261093,-0.5738081080176526,0.22262293372288566,0.2293923568406904,0.15297926765334652,0.10027193464245067,0.5690481279528233,0.20968151096490387,0.30047040072287157,False,
678c0db9c6a63a1de276a649,116.0,20,7,18,9,16,17,13.0,16.0,-0.025945773454595835,1.5739875185206433,-2.4191183859682037,0.8047412648776018,-1.5541806757245766,0.6291033707704446,0.858458338338341,-0.29329282997894657,0.30047040072287157,False,
65fa95fafeda35caf378b6f9,85.0,12,12,12,12,9,9,8.0,11.0,-1.4145682226949676,-0.8806360546659805,-0.951484319473154,-0.9213054592331322,-0.700600704035615,-1.2218066556775342,-1.4568233447458006,-1.5507286823385726,-1.1750538885412307,False,
60fdc934e81b93f92f561d76,127.0,15,15,19,14,13,17,15.0,19.0,0.4667912246629555,0.03984778527900344,-0.07090387957612428,1.0924157188960575,-0.13154738957630735,-0.1641437834215463,0.858458338338341,0.20968151096490387,1.185784974281333,False,
67855ba77a8e1aaf8e477978,128.0,14,17,20,16,19,20,8.0,14.0,0.5115854972190965,-0.26698016136932456,0.5161497470218955,1.380090172914513,0.4375059248830004,1.4223505249624355,1.726688969494894,-1.5507286823385726,-0.28973931498276934,False,
6033fd8bc8659800086d87b0,126.0,15,17,15,17,14,18,14.0,16.0,0.4219969521068144,0.03984778527900344,0.5161497470218955,-0.05828209717776525,0.7220325821126542,0.10027193464245067,1.1478685487238587,-0.04180565950702135,0.30047040072287157,False,
673a70491f1992a774b72caa,128.0,19,16,16,17,12,14,17.0,17.0,0.5115854972190965,1.2671595718723154,0.22262293372288566,0.2293923568406904,0.7220325821126542,-0.42855950148554334,-0.009772292818212064,0.7126558519087542,0.595575258575692,False,
677412c094eeb8f1992fc3ae,95.0,12,15,11,15,8,14,9.0,11.0,-0.9666254971335574,-0.8806360546659805,-0.07090387957612428,-1.208979913251588,0.15297926765334652,-1.4862223737415312,-0.009772292818212064,-1.2992415118666474,-1.1750538885412307,False,
5e968e6744b6d010b16540a4,93.0,12,16,11,10,6,10,16.0,12.0,-1.0562140422458395,-0.8806360546659805,0.22262293372288566,-1.208979913251588,-1.2696540184949228,-2.015053809869525,-1.1674131343602827,0.46116868143682904,-0.8799490306884102,False,
5f974c72a0ed8c0f9ce724ea,117.0,16,12,19,10,16,13,20.0,11.0,0.01884849910154519,0.3466757319273314,-0.951484319473154,1.0924157188960575,-1.2696540184949228,0.6291033707704446,-0.29918250320372974,1.4671173633245298,-1.1750538885412307,False,
662ddcfc1103d1acda67d937,142.0,15,18,15,19,20,20,16.0,19.0,1.1387053130050708,0.03984778527900344,0.8096765603209055,-0.05828209717776525,1.291085896571962,1.6867662430264325,1.726688969494894,0.46116868143682904,1.185784974281333,False,
665f97db56096b743c2332b1,124.0,17,18,15,15,13,16,17.0,13.0,0.3324084069945324,0.6535036785756594,0.8096765603209055,-0.05828209717776525,0.15297926765334652,-0.1641437834215463,0.5690481279528233,0.7126558519087542,-0.5848441728355898,False,
6786177b26851e38285d94a1,102.0,13,13,13,15,8,13,14.0,13.0,-0.6530655892405702,-0.5738081080176526,-0.6579575061741442,-0.6336310052146765,0.15297926765334652,-1.4862223737415312,-0.29918250320372974,-0.04180565950702135,-0.5848441728355898,False,
5a6eac90d5d4cb0001d6815a,91.0,14,9,10,10,12,14,9.0,13.0,-1.1458025873581215,-0.26698016136932456,-1.8320647593701838,-1.4966543672700436,-1.2696540184949228,-0.42855950148554334,-0.009772292818212064,-1.2992415118666474,-0.5848441728355898,False,
675f432df87b18ecba0964f4,135.0,18,19,14,16,16,17,17.0,18.0,0.8251454051120837,0.9603316252239874,1.1032033736199154,-0.34595655119622093,0.4375059248830004,0.6291033707704446,0.858458338338341,0.7126558519087542,0.8906801164285125,False,
674ca6e73e98a96de2cda112,122.0,16,19,16,14,13,14,12.0,18.0,0.24281986188225033,0.3466757319273314,1.1032033736199154,0.2293923568406904,-0.13154738957630735,-0.1641437834215463,-0.009772292818212064,-0.5447800004508717,0.8906801164285125,False,
6127017baee75f10aa174139,110.0,15,16,14,14,10,13,13.0,15.0,-0.294711408791442,0.03984778527900344,0.22262293372288566,-0.34595655119622093,-0.13154738957630735,-0.9573909376135373,-0.29918250320372974,-0.29329282997894657,0.005365542870051119,False,
678553764d429ce5b3d40f4c,133.0,12,15,17,18,16,18,19.0,18.0,0.7355568599998016,-0.8806360546659805,-0.07090387957612428,0.5170668108591461,1.0065592393423082,0.6291033707704446,1.1478685487238587,1.2156301928526048,0.8906801164285125,False,
664d46ad7cc1780eecfd0c24,113.0,18,13,16,17,10,7,13.0,19.0,-0.16032859112301892,0.9603316252239874,-0.6579575061741442,0.2293923568406904,0.7220325821126542,-0.9573909376135373,-2.035643765516836,-0.29329282997894657,1.185784974281333,False,
5a9bbda1f6dfdd0001ea9639,71.0,9,9,9,9,9,8,10.0,8.0,-2.041688038480942,-1.8011198946109646,-1.8320647593701838,-1.7843288212884991,-1.5541806757245766,-1.2218066556775342,-1.7462335551313182,-1.0477543413947221,-2.0603684620996923,True,Excluded by criteria
673283141ee7ec9141e8bcf4,143.0,14,20,12,20,20,20,19.0,18.0,1.1834995855612118,-0.26698016136932456,1.3967301869189255,-0.9213054592331322,1.5756125538016157,1.6867662430264325,1.726688969494894,1.2156301928526048,0.8906801164285125,False,
66049315b5c325fdaafea8fa,129.0,18,18,13,18,12,13,19.0,18.0,0.5563797697752375,0.9603316252239874,0.8096765603209055,-0.6336310052146765,1.0065592393423082,-0.42855950148554334,-0.29918250320372974,1.2156301928526048,0.8906801164285125,False,
66463d3560eac977430ac716,110.0,14,15,14,15,12,12,12.0,16.0,-0.294711408791442,-0.26698016136932456,-0.07090387957612428,-0.34595655119622093,0.15297926765334652,-0.42855950148554334,-0.5885927135892475,-0.5447800004508717,0.30047040072287157,False,
66733b0613db805ab4f05114,111.0,14,18,14,15,12,15,9.0,14.0,-0.24991713623530096,-0.26698016136932456,0.8096765603209055,-0.34595655119622093,0.15297926765334652,-0.42855950148554334,0.2796379175673056,-1.2992415118666474,-0.28973931498276934,False,
672d770786fa273d84b761d2,111.0,14,16,16,14,11,11,14.0,15.0,-0.24991713623530096,-0.26698016136932456,0.22262293372288566,0.2293923568406904,-0.13154738957630735,-0.6929752195495403,-0.8780029239747651,-0.04180565950702135,0.005365542870051119,False,
6170cb31c3656859cca7cc57,104.0,16,11,16,11,12,13,12.0,13.0,-0.5634770441282881,0.3466757319273314,-1.245011132772164,0.2293923568406904,-0.9851273612652689,-0.42855950148554334,-0.29918250320372974,-0.5447800004508717,-0.5848441728355898,False,
5b8bf5dd7b334200011da4aa,126.0,16,19,12,16,16,16,13.0,18.0,0.4219969521068144,0.3466757319273314,1.1032033736199154,-0.9213054592331322,0.4375059248830004,0.6291033707704446,0.5690481279528233,-0.29329282997894657,0.8906801164285125,False,
671983e8022d66fd0242265b,99.0,16,16,14,12,6,13,6.0,16.0,-0.7874484069089933,0.3466757319273314,0.22262293372288566,-0.34595655119622093,-0.700600704035615,-2.015053809869525,-0.29918250320372974,-2.053703023282423,0.30047040072287157,False,
661ae93e33b51f5d31a8c3bb,117.0,11,19,18,16,13,13,11.0,16.0,0.01884849910154519,-1.1874640013143085,1.1032033736199154,0.8047412648776018,0.4375059248830004,-0.1641437834215463,-0.29918250320372974,-0.796267170922797,0.30047040072287157,False,
62964d27c2b2866faa677493,128.0,16,16,16,16,16,16,16.0,16.0,0.5115854972190965,0.3466757319273314,0.22262293372288566,0.2293923568406904,0.4375059248830004,0.6291033707704446,0.5690481279528233,0.46116868143682904,0.30047040072287157,False,
66f198a897fe47706e8cdfd2,93.0,12,12,10,15,8,13,10.0,13.0,-1.0562140422458395,-0.8806360546659805,-0.951484319473154,-1.4966543672700436,0.15297926765334652,-1.4862223737415312,-0.29918250320372974,-1.0477543413947221,-0.5848441728355898,False,
678f7fd7097858093f4a9540,114.0,16,18,14,13,8,12,13.0,20.0,-0.11553431856687789,0.3466757319273314,0.8096765603209055,-0.34595655119622093,-0.4160740468059612,-1.4862223737415312,-0.5885927135892475,-0.29329282997894657,1.4808898321341535,False,
5630b79b733ea00011164946,119.0,14,15,17,13,15,14,17.0,14.0,0.10843704421382724,-0.26698016136932456,-0.07090387957612428,0.5170668108591461,-0.4160740468059612,0.36468765270644765,-0.009772292818212064,0.7126558519087542,-0.28973931498276934,False,
6759fd05e4ade779f4ee4689,101.0,13,16,14,14,12,10,10.0,12.0,-0.6978598617967112,-0.5738081080176526,0.22262293372288566,-0.34595655119622093,-0.13154738957630735,-0.42855950148554334,-1.1674131343602827,-1.0477543413947221,-0.8799490306884102,False,
