PROLIFIC_PID,va_d_prime_ss3_d1,va_d_prime_ss3_d3,va_d_prime_ss5_d1,va_d_prime_ss5_d3,va_set_size_effect_delay1,va_set_size_effect_delay3,va_delay_effect_size3,va_delay_effect_size5,mrt_accuracy_0,mrt_accuracy_50,mrt_accuracy_100,mrt_accuracy_150,mrt_rt_slope,mrt_overall_accuracy,familiar_person_score,sunrise_score,shop_front_score,countryside_score,driving_score,beach_score,railway_station_score,garden_score
649d257f5e8bfe6ee264e160,,,,,,,,,,,,,,,16,20,16,16,13,15,10.0,14.0
6778cbf3f0597689c7b5cb4a,,,,,,,,,0.7391304347826086,0.5,0.5416666666666666,0.7083333333333334,0.0002090518853695,0.6222826086956522,20,15,20,16,19,17,20.0,20.0
673594215b1a0b92d5835525,,,,,,,,,,,,,,,20,20,18,17,14,17,20.0,16.0
672a89bc5e3d67a9fdbdf803,3.2288199630120378,2.217715480016221,0.6950799924537355,1.4661283579394562,2.5337399705583024,0.7515871220767654,1.0111044829958162,-0.7710483654857206,0.9166666666666666,0.9090909090909092,0.75,0.7727272727272727,0.0057938367201426,0.8371212121212122,17,14,16,14,10,12,16.0,16.0
5d76d2f7daf4bf00164d585b,2.5604636462620807,1.2000886025789064,1.0850198398645678,0.7916386077433746,1.4754438063975128,0.4084499948355318,1.3603750436831743,0.2933812321211932,1.0,0.9523809523809524,0.6818181818181818,0.7142857142857143,0.0247499181818181,0.8371212121212122,16,18,18,12,11,12,15.0,15.0
65d563ecf8df20ade2f17888,3.5344074868614355,3.571568129257897,3.194901910791553,1.9116767659149505,0.3395055760698819,1.6598913633429466,-0.0371606423964614,1.2832251448766032,0.9565217391304348,0.9090909090909092,0.9166666666666666,0.782608695652174,0.010780593030303,0.8912220026350461,4,7,4,4,4,4,4.0,4.0
671609ab4a3f2c6c76dfe9d8,,,,,,,,,,,,,,,12,14,14,13,10,12,13.0,12.0
6501c0a2e788b5556c24569d,,,,,,,,,0.8695652173913043,1.0,0.9090909090909092,0.782608695652174,0.0108842491304347,0.8903162055335968,10,10,10,12,9,9,11.0,12.0
6788f11866ac65cc607b3c6a,,,,,,,,,,,,,,,17,20,19,17,15,18,18.0,18.0
67896d4bcf7daeb9b9c6945e,,,,,,,,,,,,,,,15,15,18,18,19,15,16.0,18.0
67896102d98295a520a25ebb,2.485310025471724,1.811714840529576,1.29404083111673,1.5224784561595568,1.191269194354994,0.2892363843700192,0.673595184942148,-0.2284376250428268,1.0,0.9565217391304348,0.9166666666666666,0.75,0.0041690454545454,0.9057971014492754,10,14,13,10,10,12,17.0,13.0
6772e011adc3bb3fd579cdb9,,,,,,,,,,,,,,,16,16,13,14,14,15,13.0,14.0
6739ff11a2162a865c36fa64,,,,,,,,,0.782608695652174,0.8333333333333334,0.7272727272727273,0.6818181818181818,0.0145342724999999,0.756258234519104,18,14,16,16,12,13,8.0,12.0
67094b39bddd9489c48cdc8f,3.2679768834247134,2.4936473961509886,1.4336768806787117,1.967636016058878,1.834300002746002,0.5260113800921107,0.7743294872737247,-0.5339591353801665,1.0,0.7083333333333334,0.6666666666666666,0.3333333333333333,0.0059833679667519,0.6770833333333334,13,10,20,8,5,7,4.0,15.0
6743c8da977b0d274dad1fc2,,,,,,,,,,,,,,,19,16,18,16,16,14,16.0,16.0
662848c40caa342b28493265,1.756392150162331,1.3022647393089928,1.329518256983208,1.606089242065552,0.4268738931791229,-0.3038245027565593,0.4541274108533382,-0.2765709850823441,0.8695652173913043,0.3478260869565217,0.5833333333333334,0.6190476190476191,0.0052393478021978,0.6049430641821946,19,14,20,16,15,15,18.0,18.0
67860774acf7592ed65861bb,,,,,,,,,,,,,,,17,13,17,10,15,12,20.0,17.0
6759fef1b173fb9839ebe137,,,,,,,,,,,,,,,14,14,15,13,15,16,16.0,11.0
671d48bbee99c1439ae0d0de,1.9920256942057104,1.8038864412542712,1.606089242065552,1.3686751773958834,0.385936452140158,0.4352112638583878,0.1881392529514389,0.2374140646696687,,,,,,,10,7,7,12,7,8,10.0,14.0
6500aa732c4f0eb077f8c809,2.822819323525392,1.758615024806716,1.433676880678711,0.6625074372225022,1.3891424428466808,1.096107587584214,1.0642042987186755,0.7711694434562089,,,,,,,14,6,11,7,10,11,9.0,10.0
5ac5260dfa3b4e0001736dd3,2.836395562396848,2.89131066495837,1.9488374083114115,0.7916386077433746,0.8875581540854365,2.0996720572149954,-0.0549151025615222,1.1571988005680367,,,,,,,13,12,14,11,16,13,11.0,14.0
6646abc0720d1baaa7e0af4c,0.4982573756221813,0.385936452140158,1.967636016058878,0.3223898535806504,-1.4693786404366966,0.0635465985595076,0.1123209234820232,1.6452461624782275,,,,,,,19,14,19,20,20,20,20.0,20.0
676a8044ed42478d4ef6493e,,,,,,,,,,,,,,,17,15,18,20,18,18,16.0,17.0
67343fb98c1f4f89ea821878,0.7957834554945489,1.792183229073417,0.5563035475834245,0.1968226168315542,0.2394799079111244,1.5953606122418629,-0.996399773578868,0.3594809307518702,0.6956521739130435,0.5652173913043478,0.6086956521739131,0.5217391304347826,-0.0016972270604395,0.5978260869565217,15,16,16,17,14,16,16.0,16.0
674b47940b75eb06298f0c67,,,,,,,,,0.8695652173913043,1.0,0.9583333333333334,0.782608695652174,0.0083995720289855,0.9026268115942029,15,10,17,14,14,14,14.0,12.0
6711263a9c4a226969aeb686,,,,,,,,,,,,,,,18,19,18,14,20,19,19.0,20.0
6787c530d8f7650e446d17a1,,,,,,,,,,,,,,,16,12,16,12,14,16,16.0,16.0
678e46af9bf54902d3db189f,,,,,,,,,0.9583333333333334,0.7272727272727273,0.8695652173913043,0.7391304347826086,0.0078665897762148,0.8235754281949934,7,13,9,8,11,9,9.0,8.0
62e029ff528ea30b4508eaf5,,,,,,,,,0.9130434782608696,0.875,1.0,0.875,0.0053157952380952,0.9157608695652174,13,16,15,14,15,14,10.0,13.0
673a37f0ad04c995c8322ca6,3.234058831204229,3.196898188807768,2.822819323525392,2.930467585371045,0.4112395076788373,0.2664306034367225,0.0371606423964614,-0.1076482618456533,1.0,1.0,1.0,1.0,0.0109027055665349,1.0,10,10,7,8,10,9,13.0,7.0
674f479b2a4ef75e4551f258,,,,,,,,,,,,,,,18,16,15,18,14,17,18.0,18.0
5d634b27e5f92f0017196a3f,,,,,,,,,,,,,,,15,12,12,12,19,17,16.0,17.0
663b638be7226d4e3fcc255f,,,,,,,,,0.7916666666666666,0.782608695652174,0.5652173913043478,0.8095238095238095,0.0115491270619988,0.7372541407867494,11,8,10,4,4,6,8.0,4.0
6734c8a6c51b8aee49adbd1b,,,,,,,,,,,,,,,16,14,18,14,15,16,19.0,17.0
6752092030f55f6f6a50df9e,,,,,,,,,,,,,,,20,13,20,15,20,20,20.0,20.0
678969200a76abe09fd2a75c,2.013171484987115,1.8313401494860924,0.8400638629934963,-0.385936452140158,1.1731076219936187,2.21727660162625,0.1818313355010228,1.2260003151336545,0.9545454545454546,0.7916666666666666,0.8333333333333334,0.5217391304347826,0.0089089899999999,0.7753211462450593,15,15,14,15,11,11,14.0,17.0
66564c348f25a6749f79a714,1.792183229073417,0.8593300540540565,1.1718525605643293,1.2000886025789064,0.6203306685090877,-0.3407585485248499,0.9328531750193604,-0.028236042014577,,,,,,,9,17,14,12,14,12,14.0,16.0
5dac4dad5e53cc001499f1f6,3.2679768834247134,1.9920256942057104,2.031182614618386,1.859209131621516,1.2367942688063276,0.1328165625841939,1.2759511892190032,0.1719734829968695,0.9565217391304348,0.9583333333333334,0.75,0.875,0.0049431610515088,0.884963768115942,15,16,16,16,16,15,12.0,16.0
564e93659b124900127eb55b,2.89131066495837,2.822819323525392,1.2475828936708466,1.527954525119504,1.6437277712875231,1.2948647984058876,0.0684913414329781,-0.2803716314486575,1.0,1.0,0.8695652173913043,0.9583333333333334,0.0051555382608695,0.9569746376811594,11,17,12,13,14,18,12.0,15.0
672d053f3563ff089759a66f,,,,,,,,,,,,,,,17,20,16,16,14,15,14.0,16.0
66b0103854c074757187d029,,,,,,,,,0.7916666666666666,0.5833333333333334,0.7083333333333334,0.4583333333333333,0.0053640834023561,0.6354166666666667,19,14,20,12,16,8,11.0,12.0
66969c9921e4f92ad108ed4c,2.822819323525392,1.792183229073417,1.2475828936708466,1.0683510453062186,1.5752364298545452,0.7238321837671984,1.0306360944519748,0.179231848364628,0.9090909090909092,0.9583333333333334,0.8333333333333334,0.7916666666666666,0.0075556482151029,0.8731060606060607,11,20,12,17,16,16,11.0,15.0
6710e7d85362bdd95a82bcbf,2.53905900811532,1.758615024806716,,0.9628315693121672,,0.795783455494549,0.7804439833086039,,,,,,,,11,17,13,11,9,18,13.0,16.0
5b19f4854c72120001f1e1b3,3.2288199630120378,1.1577449645439442,1.433676880678711,1.527954525119504,1.7951430823333268,-0.37020956057556,2.0710749984680934,-0.0942776444407931,1.0,0.9583333333333334,0.9166666666666666,0.9565217391304348,0.0039745476284584,0.9578804347826086,17,15,15,13,13,12,13.0,15.0
6773fd82b205d22a2e097d3f,,,,,,,,,,,,,,,16,14,14,14,14,16,15.0,15.0
669284eabea5b8c9655927da,,,,,,,,,,,,,,,17,17,16,16,16,18,16.0,16.0
61052deed380657fcbe37682,2.096124322860384,2.5604636462620807,0.8400638629934963,0.2933812321211932,1.2560604598668874,2.267082414140887,-0.4643393234016968,0.5466826308723031,0.8695652173913043,0.9583333333333334,0.875,0.8260869565217391,0.0040882897526424,0.8822463768115942,14,20,18,17,19,17,17.0,16.0
6740f034985ba328ea9bacbf,,,,,,,,,,,,,,,18,16,15,16,19,15,16.0,15.0
677bbed2d896aee8efecb51d,,,,,,,,,,,,,,,11,6,17,16,18,18,17.0,20.0
6779f13fe54a982becaa1b3f,1.756392150162331,0.4626649720902087,1.527954525119504,-0.1800123697927051,0.2284376250428268,0.6426773418829138,1.2937271780721222,1.707966894912209,1.0,0.9166666666666666,1.0,0.9545454545454546,0.0104230267316017,0.9678030303030303,10,10,12,12,9,11,10.0,13.0
6764736f0048fc3595fbb944,,,,,,,,,,,,,,,14,15,15,12,7,6,10.0,15.0
67880bb68accd49a72b45565,,,,,,,,,,,,,,,17,16,13,14,13,14,14.0,15.0
671e39c25e5e3f340a6f21d4,,,,,,,,,,,,,,,12,12,14,12,9,10,14.0,13.0
57dd186e6598aa0001992616,2.52330300386562,2.087646756664343,1.1577449645439442,1.1318976438657262,1.365558039321676,0.9557491127986169,0.435656247201277,0.0258473206782179,0.9565217391304348,0.875,0.6956521739130435,0.9166666666666666,0.0029591368506493,0.8609601449275363,14,17,16,16,15,14,11.0,15.0
66463ff40a36377060b19272,,,,,,,,,,,,,,,14,12,11,12,13,12,11.0,13.0
66625801c143ca548bcac338,2.4326553587872235,2.3347738604515693,1.0200762327862014,0.9163282871688344,1.412579126001022,1.4184455732827348,0.0978814983356541,0.1037479456173668,0.8695652173913043,0.8695652173913043,0.9565217391304348,0.782608695652174,0.0031538151515151,0.8695652173913043,17,17,12,12,16,14,11.0,19.0
676866e58c692de18dac2de9,,,,,,,,,,,,,,,14,14,17,12,12,13,13.0,19.0
676e81c9c452593cbf114baf,,,,,,,,,0.8333333333333334,0.8695652173913043,0.9583333333333334,0.7272727272727273,0.0072922644565217,0.8471261528326746,19,13,19,16,16,17,17.0,18.0
6738acfff83934e21342c109,,,,,,,,,,,,,,,16,16,16,19,17,14,20.0,20.0
60a48adfe091e410f4eaba34,0.3661063568005696,1.859209131621516,0.5659488219328631,0.7322127136011394,-0.1998424651322934,1.1269964180203769,-1.4931027748209469,-0.1662638916682762,,,,,,,20,16,16,20,19,16,19.0,20.0
6786d027b56713ac675fbbb1,,,,,,,,,,,,,,,20,20,20,20,20,20,20.0,20.0
672ba9e5dbe3b9649ad3864d,2.16884944753976,2.53905900811532,0.6950799924537355,0.9710119085885026,1.4737694550860247,1.5680470995268174,-0.3702095605755597,-0.2759319161347671,,,,,,,10,8,18,16,12,13,20.0,14.0
6761e9f88b9ec3f7f3d16c01,,,,,,,,,,,,,,,10,10,11,9,9,10,10.0,9.0
677a8ed897bc0e0f12d23e86,,,,,,,,,,,,,,,12,15,13,16,12,15,15.0,15.0
66f8367b5310ebb97346b93c,2.031182614618386,2.034992089979843,1.2475828936708466,0.5651683005047862,0.7835997209475392,1.4698237894750568,-0.0038094753614572,0.6824145931660605,0.9565217391304348,0.8333333333333334,0.9047619047619048,0.9166666666666666,0.0062306231100478,0.9028209109730848,10,18,13,17,7,12,5.0,15.0
677c4a2cd686c6b6cfd1ba2a,2.031182614618386,2.3051453141125458,1.0675705238781417,1.29404083111673,0.963612090740244,1.0111044829958158,-0.2739626994941599,-0.2264703072385883,0.9565217391304348,0.8695652173913043,0.8333333333333334,0.8333333333333334,0.0119394545454545,0.8731884057971016,15,12,12,13,13,11,16.0,18.0
5f4d3cb5fdda0b2c403fb801,2.096124322860384,2.201549710061652,1.0200762327862014,1.3861825895867712,1.0760480900741825,0.8153671204748809,-0.1054253872012682,-0.3661063568005698,0.7727272727272727,0.8695652173913043,0.8333333333333334,0.6666666666666666,0.0157356760294117,0.7855731225296443,19,19,17,20,18,17,16.0,19.0
67196116a2212bed3b93f4dc,,,,,,,,,,,,,,,18,13,16,10,9,14,14.0,12.0
669be65b7f0c1a71305969d1,,,,,,,,,,,,,,,13,15,14,11,15,14,15.0,14.0
6779e07aeb6a0e66e84ae0e7,3.1857372178398284,2.201549710061652,2.013171484987115,1.3575874296762378,1.1725657328527133,0.8439622803854143,0.9841875077781764,0.6555840553108774,1.0,1.0,0.9130434782608696,0.9583333333333334,0.0066619069358178,0.9678442028985508,11,11,5,12,13,9,10.0,15.0
678434b875eab5b07a505724,2.89131066495837,2.822819323525392,1.569972747251497,1.6060892420655524,1.321337917706873,1.21673008145984,0.0684913414329777,-0.0361164948140553,0.9166666666666666,1.0,1.0,0.9565217391304348,0.0073603191370224,0.9682971014492754,17,20,16,11,14,17,11.0,18.0
67851f4cba98f2087f182764,2.870313614617332,1.758615024806716,0.2892363843700191,1.1166348480758406,2.5810772302473124,0.6419801767308755,1.1116985898106155,-0.8273984637058215,,,,,,,15,16,17,18,16,19,18.0,19.0
655f9f56990f2a2d957b1cad,0.5461187265932749,1.386182589586771,0.4541274108533383,0.469390206643224,0.0919913157399365,0.9167923829435468,-0.8400638629934961,-0.0152627957898857,,,,,,,14,19,17,14,16,15,13.0,16.0
615b01ee4cd1755b6144e0a4,,,,,,,,,,,,,,,15,13,18,17,12,19,15.0,12.0
6766dee165ff1cc0f8decea0,,,,,,,,,1.0,0.9130434782608696,0.9130434782608696,0.8333333333333334,0.0076326545238095,0.9148550724637682,16,12,15,13,13,12,17.0,12.0
67826c0cd5858c9d420da7ff,,,,,,,,,,,,,,,17,12,15,14,15,15,19.0,18.0
65f9200b96211e5163eb912e,,,,,,,,,,,,,,,16,14,16,17,17,17,16.0,19.0
671d2c608d56f868207f9e9e,,,,,,,,,,,,,,,14,14,16,17,19,15,18.0,18.0
67628bf652610e40de8a09e8,,,,,,,,,,,,,,,11,20,12,15,12,15,15.0,13.0
67842352fc58491ff1f4de9d,,,,,,,,,1.0,0.9565217391304348,0.9583333333333334,1.0,0.0064471873517786,0.978713768115942,18,16,18,15,17,11,19.0,14.0
65d863e56337aa59292ccd66,,,,,,,,,1.0,0.8333333333333334,0.9565217391304348,0.8260869565217391,0.0042087010193467,0.9039855072463769,19,14,20,12,10,17,13.0,15.0
65cba5349f4e1e5dfbe80fe8,2.822819323525392,2.4936473961509886,2.7992349200003868,0.8685085801739253,0.023584403525005,1.6251388159770634,0.3291719273744031,1.9307263398264616,1.0,0.9166666666666666,0.9565217391304348,1.0,0.0098725681818181,0.9682971014492754,17,17,18,17,16,16,12.0,17.0
673e759016f888e8212c0c1f,2.031182614618386,2.4936473961509886,1.3686751773958834,0.4733936019138982,0.6625074372225024,2.0202537942370906,-0.4624647815326028,0.8952815754819852,0.9166666666666666,0.9130434782608696,0.9583333333333334,0.8260869565217391,0.0020765561324259,0.9035326086956522,16,19,14,17,17,17,17.0,19.0
610b002738dd01f26e493999,2.4936473961509886,2.1351410477562838,1.1641291391677808,2.532804316563664,1.3295182569832078,-0.3976632688073804,0.3585063483947053,-1.368675177395883,0.9583333333333334,0.9166666666666666,0.9090909090909092,0.8260869565217391,0.0065684735094653,0.9025444664031621,10,16,10,18,15,14,17.0,15.0
590ffed3f128850001ada77b,3.2288199630120378,3.605486181478381,2.822819323525392,1.1577449645439444,0.406000639486646,2.447741216934437,-0.3766662184663434,1.6650743589814474,1.0,0.9166666666666666,0.9565217391304348,0.8695652173913043,0.0078707703557312,0.9356884057971014,15,14,15,12,10,9,18.0,15.0
6773f03382962d5d8c2ca38a,,,,,,,,,0.9130434782608696,0.8260869565217391,0.8636363636363636,0.875,0.0030836210526315,0.8694416996047432,16,15,15,16,15,16,16.0,16.0
67438c306d8298ec577da281,,,,,,,,,,,,,,,17,10,15,15,11,12,14.0,18.0
5ec0ba1bfa01894cceaa1b8e,2.087646756664343,2.485310025471724,0.6594875889217631,1.0675705238781417,1.42815916774258,1.4177395015935823,-0.3976632688073809,-0.4080829349563786,0.9583333333333334,0.9166666666666666,0.9130434782608696,0.9565217391304348,0.0044103973273103,0.9361413043478262,12,14,15,12,13,12,12.0,14.0
64143c6c286640f3d1348cf8,1.9920256942057104,1.569972747251497,1.3829941271006383,0.2695477415109305,0.6090315671050719,1.3004250057405664,0.4220529469542131,1.113446385589708,0.9565217391304348,0.9130434782608696,0.9166666666666666,1.0,0.0044195238095238,0.9465579710144928,9,12,11,12,8,12,12.0,12.0
64012a2623351894f2917605,2.822819323525392,1.3022647393089928,2.217715480016221,0.6625074372225022,0.6051038435091702,0.6397573020864906,1.520554584216399,1.5552080427937194,,,,,,,12,11,16,10,7,8,13.0,11.0
677fe9d3bafd440269d2ef89,2.031182614618386,1.6335193458110044,0.096558615289639,0.7363159173761297,1.9346239993287464,0.8972034284348748,0.3976632688073813,-0.6397573020864906,0.9047619047619048,0.875,0.875,0.8260869565217391,0.0084222105263157,0.870212215320911,18,12,17,17,15,17,15.0,17.0
6747d17ec4d287d32e597fa9,0.9716509775360797,2.087646756664343,1.5224784561595568,0.6594875889217631,-0.5508274786234773,1.42815916774258,-1.1159957791282635,0.8629908672377937,1.0,0.9166666666666666,0.8695652173913043,0.6666666666666666,0.002467446590909,0.8632246376811593,11,11,14,7,7,7,10.0,15.0
66e28103f28d6e15a3f4f1f0,,,,,,,,,0.8260869565217391,0.6521739130434783,0.5,0.5416666666666666,0.0034852757747515,0.629981884057971,17,20,19,20,19,17,18.0,19.0
6738d09a032bf7224008ce7e,,,,,,,,,,,,,,,18,20,19,18,18,18,19.0,18.0
612039d9400fae9545b3c5a8,2.989465387366056,2.770762304038371,1.8166027952519683,1.3876353969964748,1.1728625921140874,1.383126907041896,0.2187030833276848,0.4289673982554935,0.9782608695652174,0.9565217391304348,0.8936170212765957,0.9361702127659576,0.0076200874885164,0.9411424606845513,20,9,7,7,8,5,6.0,8.0
67813733b9f7bd24cb2745b4,3.234058831204229,1.5860250547190646,1.5226354875624863,1.222365907038832,1.7114233436417428,0.3636591476802326,1.6480337764851645,0.3002695805236544,1.0,1.0,0.8695652173913043,0.9583333333333334,0.0070647608695652,0.9569746376811594,13,17,16,16,20,11,9.0,15.0
67358110193306101974db30,2.485310025471724,3.234058831204229,1.2779989181260665,1.4652337926855226,1.2073111073456575,1.7688250385187063,-0.7487488057325051,-0.1872348745594561,,,,,,,20,17,20,19,16,18,20.0,20.0
655fd5be8c6f7bfe39e75e96,,,,,,,,,0.9565217391304348,0.8695652173913043,0.8695652173913043,0.8333333333333334,0.0090806454545454,0.8822463768115942,15,18,12,15,15,13,10.0,12.0
67896c4807b59990758d8491,,,,,,,,,,,,,,,19,19,20,20,14,20,20.0,20.0
6643bcf4ed868a9901a9dd7d,2.53905900811532,3.2288199630120378,2.3686919126720536,2.53905900811532,0.1703670954432663,0.6897609548967178,-0.6897609548967178,-0.1703670954432663,0.9565217391304348,1.0,0.8695652173913043,1.0,0.0043190600790513,0.9565217391304348,6,12,12,16,15,16,16.0,14.0
5cd063ce657e300016f6c95a,2.822819323525392,2.4936473961509886,2.5390590081153204,0.7916386077433746,0.2837603154100714,1.702008788407614,0.3291719273744031,1.7474204003719458,0.9583333333333334,0.9583333333333334,0.9166666666666666,0.9565217391304348,0.0105254086956521,0.9474637681159421,12,15,17,14,9,11,12.0,11.0
664ba1d1d71301161344e2a5,2.087646756664343,2.485310025471724,1.811714840529576,1.029697149497323,0.2759319161347671,1.455612875974401,-0.3976632688073809,0.7820176910322529,,,,,,,9,14,11,11,12,11,9.0,13.0
